nom_fr,date,NDVI,NDWI,NDDI_corrige
Laâyoune-Sakia El Hamra,2025-02-18,0.07169970097171914,-0.07893329516356826,4.162991937330817
Souss-Massa,2025-02-18,0.1277689904221386,-0.08125459497566323,3.356357940865928
Dakhla-Oued Ed-Dahab,2025-02-18,0.054134008838738604,-0.06917059166145839,3.0348330644236183
Tanger-Tétouan-Al Hoceima,2025-02-18,0.4821778198965906,0.07764092500868695,1.0548179380014995
Drâa-Tafilalet,2025-02-18,0.13721841032769297,-0.06652385820695704,1.144661531435291
Marrakech-Safi,2025-02-18,0.19993165019467146,-0.06514733638704406,3.319349477522145
l'Oriental,2025-02-18,0.21545858299179002,-0.0815431944117086,1.1635033732682691
Béni Mellal-Khénifra,2025-02-18,0.27249584998074533,-0.011981873074758854,1.5439778292101154
Casablanca-Settat,2025-02-18,0.2742728390233493,0.02471995453365144,1.7973026464746718
Rabat-Salé-Kénitra,2025-02-18,0.32496418650918624,0.05523628070028318,0.7469706507385183
Fès-Meknès,2025-02-26,0.44403941593443585,0.04606831072575736,1.074559330695999
Guelmim-Oued Noun,2025-02-26,0.10002544103972667,-0.08586578453407198,7.134036095848681
Laâyoune-Sakia El Hamra,2025-02-26,0.07091896702840747,-0.0729339565935178,4.310278504224571
Souss-Massa,2025-02-26,0.14193840620247278,-0.08702701664220501,4.297173799846947
Dakhla-Oued Ed-Dahab,2025-02-26,0.05964806525406398,-0.06345915499430844,2.0566669797928996
Tanger-Tétouan-Al Hoceima,2025-02-26,0.4672717667238198,0.08394083584552524,1.0136493469579348
Drâa-Tafilalet,2025-02-26,0.13569998228515862,-0.06407194593706261,0.4724605101789308
Marrakech-Safi,2025-02-26,0.23126907591548077,-0.05242319624224306,2.3975000044509645
l'Oriental,2025-02-26,0.2151185777544231,-0.05229116319760182,2.3828722179847377
Béni Mellal-Khénifra,2025-02-26,0.29685029607241126,-0.004717363093391509,1.546179608695003
Casablanca-Settat,2025-02-26,0.3225831037571567,0.0578193488327002,0.7369264282003953
Rabat-Salé-Kénitra,2025-02-26,0.39812994371743704,0.032356869453829186,0.9538468195359799
Fès-Meknès,2025-03-06,0.20498675998570354,0.12796934375024244,0.07028498836139636
Guelmim-Oued Noun,2025-03-06,0.09604415307117799,-0.08004012685087702,4.797457024324357
Laâyoune-Sakia El Hamra,2025-03-06,0.08292979291954486,-0.08902758951271784,3.275262590963652
Souss-Massa,2025-03-06,0.1711697670942758,-0.07664047425689373,3.006046233257947
Dakhla-Oued Ed-Dahab,2025-03-06,0.07938480990463208,-0.07717333586497539,4.535217163934287
Tanger-Tétouan-Al Hoceima,2025-03-06,0.3236390116396562,0.19535201384279333,0.33051685873983405
Drâa-Tafilalet,2025-03-06,0.13951663264767436,-0.06701265402289582,3.751470589286603
Marrakech-Safi,2025-03-06,0.2520627808740928,-0.059754225973690796,2.2262406289740575
l'Oriental,2025-03-06,0.24240917043413657,-0.04112959718036762,2.1411961568486104
Béni Mellal-Khénifra,2025-03-06,0.2746247512891949,0.016827204088840527,1.050289941198158
Casablanca-Settat,2025-03-06,0.2953650363832426,0.0725453578197482,1.0629219354276978
Rabat-Salé-Kénitra,2025-03-06,0.3304669812602728,0.12667543140303703,0.573976399681987
Fès-Meknès,2025-03-14,0.4615172551237398,0.11335246709534011,0.717165589371113
Guelmim-Oued Noun,2025-03-14,0.08946912996981214,-0.07278429398632487,4.487320679009923
Laâyoune-Sakia El Hamra,2025-03-14,0.07801763945706804,-0.08120803786494152,5.422437077091539
Souss-Massa,2025-03-14,0.15694829683499972,-0.06200665692923439,1.7630431970968397
Dakhla-Oued Ed-Dahab,2025-03-14,0.05982736348997423,-0.06350452638751591,4.275615533182668
Tanger-Tétouan-Al Hoceima,2025-03-14,0.4049397066070172,0.11837342411347893,0.5720189723144506
Drâa-Tafilalet,2025-03-14,0.13352235106238203,-0.07092562455205,3.622333106389469
Marrakech-Safi,2025-03-14,0.28018071039201875,-0.012468258525107969,1.939781973977039
l'Oriental,2025-03-14,0.2363934346420336,-0.04422998717306012,1.0275689621081536
Béni Mellal-Khénifra,2025-03-14,0.32714125827558227,0.04241341479978149,0.9703369287909411
Casablanca-Settat,2025-03-14,0.36326728776490214,0.11989433636894352,0.37558354980820013
Rabat-Salé-Kénitra,2025-03-14,0.3621579039576553,0.12163415531103147,0.761881694260277
Fès-Meknès,2025-03-22,0.47649129789991523,0.12428926140810007,0.5760603516880942
Guelmim-Oued Noun,2025-03-22,0.0807610856163803,-0.06945719669866886,-1.7506753624799003
Laâyoune-Sakia El Hamra,2025-03-22,0.07255959918848497,-0.08427511737696401,4.064923244703304
Souss-Massa,2025-03-22,0.15103120053623267,-0.06825363587590842,2.9835356670695083
Dakhla-Oued Ed-Dahab,2025-03-22,0.06570955453689806,-0.057771253285210655,3.718331952886429
Tanger-Tétouan-Al Hoceima,2025-03-22,0.4585906193699077,0.09425817421157207,0.9740285695582647
Drâa-Tafilalet,2025-03-22,0.12979183801654715,-0.06942210877583913,3.0811456026849706
Marrakech-Safi,2025-03-22,0.26569646545071723,-0.0051245035905208595,1.7082689394440143
l'Oriental,2025-03-22,0.2288660727209536,-0.05087045706766751,1.0928226862377828
Béni Mellal-Khénifra,2025-03-22,0.29828198018210733,0.012324132017679939,1.2110124966918276
Casablanca-Settat,2025-03-22,0.35849614313541905,0.086939086354643,1.3016759102160325
Rabat-Salé-Kénitra,2025-03-22,0.3976950984452743,0.0928624463481042,0.854919285907364
Fès-Meknès,2025-03-30,0.46645319553830006,0.13152667560997627,0.744522124051831
Guelmim-Oued Noun,2025-03-30,0.10332640655790609,-0.08413240405077457,5.144287137254868
Laâyoune-Sakia El Hamra,2025-03-30,0.09218286939550756,-0.09309765179743398,4.912179315489222
Souss-Massa,2025-03-30,0.21686611202691367,-0.07217997524165697,3.4526061678959334
Dakhla-Oued Ed-Dahab,2025-03-30,0.07934888979907154,-0.05945622882287851,3.89365495142249
Tanger-Tétouan-Al Hoceima,2025-03-30,0.43346802716953076,0.07935423456316652,0.8583287152027473
Drâa-Tafilalet,2025-03-30,0.14366979119192358,-0.05887321237731267,4.204894775601374
Marrakech-Safi,2025-03-30,0.3498389748793272,0.0142673399175025,1.0019500536554056
l'Oriental,2025-03-30,0.2245911255678736,-0.050750103362220425,1.1311489386548137
Béni Mellal-Khénifra,2025-03-30,0.29758623722429545,0.0358878886061645,0.9491505649241077
Casablanca-Settat,2025-03-30,0.4192938307707435,0.10300149832259785,0.4568458707805605
Rabat-Salé-Kénitra,2025-03-30,0.42163166620116543,0.09867076979700916,0.8306103157016356
Fès-Meknès,2025-04-07,0.4662807122776589,0.11982786100533252,0.7433679911653435
Guelmim-Oued Noun,2025-04-07,0.1062887156895501,-0.0922464682590968,2.9227416029797273
Laâyoune-Sakia El Hamra,2025-04-07,0.08301006518501702,-0.08597224678212284,3.6742720188569393
Souss-Massa,2025-04-07,0.19670545748526838,-0.052339513811400874,2.6307113207821935
Dakhla-Oued Ed-Dahab,2025-04-07,0.05892887776251056,-0.08013625176365358,3.917678932013171
Tanger-Tétouan-Al Hoceima,2025-04-07,0.453882993159119,0.08561486100791363,0.6602139504722758
Drâa-Tafilalet,2025-04-07,0.1427752281982839,-0.06257807911064192,6.3277235884435
Marrakech-Safi,2025-04-07,0.3384608670252106,0.02984910905143116,1.192490775676353
l'Oriental,2025-04-07,0.22238148310255146,-0.055027635556776755,3.0304141600440055
Béni Mellal-Khénifra,2025-04-07,0.3109188648215978,0.03337131608770765,1.0067452162658532
Casablanca-Settat,2025-04-07,0.3618290064531931,0.08866080735537753,0.4355040863465135
Rabat-Salé-Kénitra,2025-04-07,0.42105078275746577,0.08926475699265767,0.7106915680507957
Fès-Meknès,2025-04-15,0.4794953658223005,0.1585579119036809,0.5355869987835375
Guelmim-Oued Noun,2025-04-15,0.07907032199991156,-0.06508902661413636,2.3707840360119903
Laâyoune-Sakia El Hamra,2025-04-15,0.07584187562520288,-0.07911678848746939,0.3395711782051169
Souss-Massa,2025-04-15,0.18798447600117002,-0.06229266924824381,2.9132437199041523
Dakhla-Oued Ed-Dahab,2025-04-15,0.06649314467486021,-0.0657185952147251,4.840024198799211
Tanger-Tétouan-Al Hoceima,2025-04-15,0.4298333124451076,0.10577800844924153,0.8009783088399615
Drâa-Tafilalet,2025-04-15,0.1251702292580579,-0.06560315939676774,2.7525985317884127
Marrakech-Safi,2025-04-15,0.31256396659840924,0.022407937301910087,1.064053149591915
l'Oriental,2025-04-15,0.21010868536043642,-0.05876223596322588,1.5704404195861494
Béni Mellal-Khénifra,2025-04-15,0.3236726287802451,0.033411342001921064,0.9816445781949265
Casablanca-Settat,2025-04-15,0.3254852552817583,0.05097449382271307,0.9544077462753957
Rabat-Salé-Kénitra,2025-04-15,0.4193624827970581,0.10393817675076723,0.7258852718589996
Fès-Meknès,2025-04-23,0.4667953727216028,0.12237987108156467,0.6625298857902812
Guelmim-Oued Noun,2025-04-23,0.08815465319113115,-0.07037145993794756,7.8141291580373125
Laâyoune-Sakia El Hamra,2025-04-23,0.07326542603667754,-0.07650572479102541,2.7433590845991382
Souss-Massa,2025-04-23,0.17636769304360228,-0.06019712576539836,2.726673680255465
Dakhla-Oued Ed-Dahab,2025-04-23,0.06943020974193971,-0.06727070273878669,3.5160084186869813
Tanger-Tétouan-Al Hoceima,2025-04-23,0.47877542006571566,0.08760597562637508,0.8464040103473713
Drâa-Tafilalet,2025-04-23,0.14669999631282724,-0.06210683023306798,3.1696246889164925
Marrakech-Safi,2025-04-23,0.29260166505653806,0.005862952382747253,1.1337711250687055
l'Oriental,2025-04-23,0.21789252821044477,-0.06856810679513634,1.655566406241629
Béni Mellal-Khénifra,2025-04-23,0.31319334626233697,0.026094106766279494,1.1415216667134223
Casablanca-Settat,2025-04-23,0.3131000208637767,0.019883748522317935,0.9310564909464284
Rabat-Salé-Kénitra,2025-04-23,0.40419878980716023,0.06608444536174157,0.7865373194344366
Fès-Meknès,2025-05-01,0.4392531375047087,0.09908926053572646,0.7828812549057286
Guelmim-Oued Noun,2025-05-01,0.09769168209654519,-0.09659032250227412,5.1436448172004745
Laâyoune-Sakia El Hamra,2025-05-01,0.07493531262688503,-0.08699029332147182,0.2630782265687714
Souss-Massa,2025-05-01,0.17272498934934044,-0.07029553039713751,2.0356319182806533
Dakhla-Oued Ed-Dahab,2025-05-01,0.07782574357913015,-0.07905702861143363,3.265821304593014
Tanger-Tétouan-Al Hoceima,2025-05-01,0.42389818814476393,0.07394545418847971,0.8638034885516629
Drâa-Tafilalet,2025-05-01,0.14039271851889717,-0.06840553875414226,4.562497068831185
Marrakech-Safi,2025-05-01,0.270739212528955,-0.031247699534053604,1.4299407935166697
l'Oriental,2025-05-01,0.19806284444121838,-0.07162507654649544,3.71837753946493
Béni Mellal-Khénifra,2025-05-01,0.30994849749578657,0.012119952225197215,1.1351666463943633
Casablanca-Settat,2025-05-01,0.28054202940287226,-0.07592267752605839,1.2111429417529893
Rabat-Salé-Kénitra,2025-05-01,0.37042040883631644,0.04366161559654127,0.9844250492112687
Fès-Meknès,2025-05-09,0.382980696379139,0.05348925611396203,0.8294930521558633
Guelmim-Oued Noun,2025-05-09,0.09104968138143217,-0.06151738897149361,5.221866535614429
Laâyoune-Sakia El Hamra,2025-05-09,0.0798028304635743,-0.08174325621984073,5.992333419278188
Souss-Massa,2025-05-09,0.17413093644141764,-0.08211446946827305,2.6015757699452733
Dakhla-Oued Ed-Dahab,2025-05-09,0.06920155159702912,-0.06316882393875174,4.777600840292713
Tanger-Tétouan-Al Hoceima,2025-05-09,0.43685635017505553,0.0652241579668276,0.9988244553433397
Drâa-Tafilalet,2025-05-09,0.15023301198677116,-0.04595380222596333,3.620112577685562
Marrakech-Safi,2025-05-09,0.2675575589120152,-0.043936904620281464,1.798191260933092
l'Oriental,2025-05-09,0.19272417365941286,-0.07804187207993232,3.003346555062443
Béni Mellal-Khénifra,2025-05-09,0.32465329546462385,0.025656906995371216,1.0736295872326416
Casablanca-Settat,2025-05-09,0.25946510996397976,-0.025933775486956776,1.538130151957361
Rabat-Salé-Kénitra,2025-05-09,0.3654522484536173,0.01874419905338967,0.8464030250870663
Fès-Meknès,2025-05-17,0.3455869592603517,0.03441481757578039,1.0422357682667394
Guelmim-Oued Noun,2025-05-17,0.0665878826145612,-0.06080292373050398,0.34571474637610716
Laâyoune-Sakia El Hamra,2025-05-17,0.08015892848818357,-0.08441207751837769,-1.9029255752079044
Souss-Massa,2025-05-17,0.14763525495921132,-0.07233935942268616,3.9385046326782436
Dakhla-Oued Ed-Dahab,2025-05-17,0.07809335006534181,-0.062032839678859586,3.320248100368986
Tanger-Tétouan-Al Hoceima,2025-05-17,0.40428966876952493,0.03259903521909696,1.1275904936837922
Drâa-Tafilalet,2025-05-17,0.1485154674272772,-0.056442415774969015,3.850127985479505
Marrakech-Safi,2025-05-17,0.2361006002956432,-0.04990499202864638,1.7396653382043035
l'Oriental,2025-05-17,0.1762985199283623,-0.08098999826119815,4.0743416224125895
Béni Mellal-Khénifra,2025-05-17,0.25738638135151276,-0.013848211901944067,1.4768222483960591
Casablanca-Settat,2025-05-17,0.24911657986040564,-0.04010786129253269,1.6194817947701907
Rabat-Salé-Kénitra,2025-05-17,0.34348798256432117,-0.010043230283631337,1.3510985279270946
Fès-Meknès,2025-05-25,0.29894993613725496,-1.9749706556868894E-4,1.1336393894133363
Guelmim-Oued Noun,2025-05-25,0.07889533971234879,-0.08135423883743108,4.19506794938656
Laâyoune-Sakia El Hamra,2025-05-25,0.07249814973450083,-0.07881577046158902,5.615626761733511
Souss-Massa,2025-05-25,0.14581137063914748,-0.07890866864246372,3.2111707093638646
Dakhla-Oued Ed-Dahab,2025-05-25,0.06998811069119808,-0.0675972598308639,3.784931459368715
Tanger-Tétouan-Al Hoceima,2025-05-25,0.37337546198334365,0.015377701702217571,1.3145430738300556
Drâa-Tafilalet,2025-05-25,0.14337917800701594,-0.0666305102762639,4.959544266638089
Marrakech-Safi,2025-05-25,0.2162981328244487,-0.06490245418232682,2.2053268918550035
l'Oriental,2025-05-25,0.17739376730981332,-0.08906585813043172,4.772027508656575
Béni Mellal-Khénifra,2025-05-25,0.2660072731359807,-0.012487188066920347,1.4367527211561242
Casablanca-Settat,2025-05-25,0.22203772498451868,-0.042907297886386524,1.6537901632780354
Rabat-Salé-Kénitra,2025-05-25,0.32812786397559474,-0.010126524649704696,1.5440294772447056
Fès-Meknès,2025-06-02,0.27938371539869394,-0.0119288373321195,1.8475865795957647
Guelmim-Oued Noun,2025-06-02,0.0796731422972528,-0.07851458734768192,-1.1154028804871254
Laâyoune-Sakia El Hamra,2025-06-02,0.07221699043036553,-0.08036791253574833,2.5201879425455016
Souss-Massa,2025-06-02,0.1664012664970367,-0.09051988170578765,4.736686320351475
Dakhla-Oued Ed-Dahab,2025-06-02,0.07385340745476364,-0.07568011481941252,3.042705704696899
Tanger-Tétouan-Al Hoceima,2025-06-02,0.33471191156537833,-0.002577928537542813,1.4674088283794067
Drâa-Tafilalet,2025-06-02,0.13438762578976582,-0.06273576688427869,3.399720325685079
Marrakech-Safi,2025-06-02,0.21114578198709216,-0.07584600613542365,3.0039239075775686
l'Oriental,2025-06-02,0.17237785794859453,-0.09085808078639769,2.789113493753431
Béni Mellal-Khénifra,2025-06-02,0.25043097095646893,-0.020088345828733235,1.5266321837534114
Casablanca-Settat,2025-06-02,0.2066708552898695,-0.048553759263315316,2.6770839671599242
Rabat-Salé-Kénitra,2025-06-02,0.3182339949532791,-0.032968840771519826,1.8613388440937233
Fès-Meknès,2025-06-10,0.24933891632896066,-0.0344345423272753,2.1232631806765316
Guelmim-Oued Noun,2025-06-10,0.05993000050101364,-0.04437565465822517,3.282347029366646
Laâyoune-Sakia El Hamra,2025-06-10,0.07984754557121923,-0.08536816211279394,1.742714772547215
Souss-Massa,2025-06-10,0.15164956094416676,-0.08926059056489671,3.955397916105227
Dakhla-Oued Ed-Dahab,2025-06-10,0.07205111129457195,-0.07655161696531601,4.284856738636672
Tanger-Tétouan-Al Hoceima,2025-06-10,0.32351479797225463,-0.015714622024095275,1.5650993707263954
Drâa-Tafilalet,2025-06-10,0.13649557701724283,-0.05524359429953362,3.851880200402057
