nom_fr,year,month,date,P,NDVI,LST,ET_PET
Guelmim-Oued Noun,2012.0,2.0,2012-02,3.2023307598741355,0.15000486115538392,27.8837138646459,0.0
Laâyoune-Sakia El Hamra,2012.0,2.0,2012-02,2.2047786835348204,0.1146392830678029,27.947519003195296,0.0
Souss-Massa,2012.0,2.0,2012-02,8.564497359778352,0.21130717629092374,25.25924134421193,0.0
Dakhla-Oued Ed-Dahab,2012.0,2.0,2012-02,2.796149067396813,0.1207447204968944,28.986456629015134,0.0
Tanger-Tétouan-Al Hoceima,2012.0,2.0,2012-02,28.013454213927258,0.5102653539159979,16.352229916344143,0.0
Drâa-Tafilalet,2012.0,2.0,2012-02,10.5142217193025,0.14181422496208876,22.092264624871504,0.0
Marrakech-Safi,2012.0,2.0,2012-02,12.166740016854655,0.3092619353455904,21.586184140746568,0.0
l'Oriental,2012.0,2.0,2012-02,13.974452955748161,0.20135294835168835,17.68198867794888,0.0
Béni Mellal-Khénifra,2012.0,2.0,2012-02,18.866854951117183,0.39544624340599477,16.653691951670346,0.0
Casablanca-Settat,2012.0,2.0,2012-02,16.533946624348832,0.5535954598294218,21.528265094011577,0.0
Rabat-Salé-Kénitra,2012.0,2.0,2012-02,18.456201343741704,0.5882051858259997,18.92289851837007,0.0
Fès-Meknès,2012.0,3.0,2012-03,27.52832142077907,0.3496777912664934,23.603694343316757,0.0
Guelmim-Oued Noun,2012.0,3.0,2012-03,6.4735226968875015,0.13831266131749828,33.12082316128322,0.0
Laâyoune-Sakia El Hamra,2012.0,3.0,2012-03,2.2687837889712603,0.11424279362726938,34.72669420356096,0.0
Souss-Massa,2012.0,3.0,2012-03,40.65596863253068,0.19617554370043336,31.123841200862877,0.0
Dakhla-Oued Ed-Dahab,2012.0,3.0,2012-03,0.550237656024275,0.13004751552795032,36.52273900325014,0.0
Tanger-Tétouan-Al Hoceima,2012.0,3.0,2012-03,35.54849740133306,0.4837301677966856,22.563351313106114,0.0
Drâa-Tafilalet,2012.0,3.0,2012-03,56.62998537979972,0.14713751807652575,28.284008058973356,0.0
Marrakech-Safi,2012.0,3.0,2012-03,49.12999054343318,0.2628599133886143,29.156437946461978,0.0
l'Oriental,2012.0,3.0,2012-03,29.935577227902105,0.20818526437098178,24.93963275558038,0.0
Béni Mellal-Khénifra,2012.0,3.0,2012-03,61.597776917582955,0.3749931411637273,25.36914354305733,0.0
Casablanca-Settat,2012.0,3.0,2012-03,22.093583343559015,0.45564798647452565,29.199804604756185,0.0
Rabat-Salé-Kénitra,2012.0,3.0,2012-03,28.897724001396103,0.5247792000417761,26.118684324427786,0.0
Fès-Meknès,2012.0,4.0,2012-04,70.63480137210992,0.3696293112153307,25.03945545469634,0.0
Guelmim-Oued Noun,2012.0,4.0,2012-04,6.641670215676497,0.14036303062869407,34.48587592098287,0.0
Laâyoune-Sakia El Hamra,2012.0,4.0,2012-04,5.418369540757007,0.11461462115598367,34.71584134980541,0.0
Souss-Massa,2012.0,4.0,2012-04,31.380624298177473,0.19281483598467586,36.20914924540113,0.0
Dakhla-Oued Ed-Dahab,2012.0,4.0,2012-04,0.9887220313454865,0.09095434782608697,37.22006042342402,0.0
Tanger-Tétouan-Al Hoceima,2012.0,4.0,2012-04,74.84871400472532,0.49174554713733964,23.731979722811833,0.0
Drâa-Tafilalet,2012.0,4.0,2012-04,51.55216142216883,0.15889211786554125,34.958364511263376,0.0
Marrakech-Safi,2012.0,4.0,2012-04,53.49542144519243,0.24065609015035005,31.05541680458717,0.0
l'Oriental,2012.0,4.0,2012-04,51.5998917565816,0.21868601436050944,29.049087083344162,0.0
Béni Mellal-Khénifra,2012.0,4.0,2012-04,81.02386135297132,0.38194154575107425,26.238106099256164,0.0
Casablanca-Settat,2012.0,4.0,2012-04,52.64946678861689,0.35491117790079635,31.359258178693484,0.0
Rabat-Salé-Kénitra,2012.0,4.0,2012-04,65.20131738975648,0.45313351360433046,27.919276429690946,0.0
Fès-Meknès,2012.0,5.0,2012-05,21.790473425300647,0.3056091597477785,37.400131569825724,0.0
Guelmim-Oued Noun,2012.0,5.0,2012-05,3.356018013580462,0.13465192305940846,43.485107107827616,0.0
Laâyoune-Sakia El Hamra,2012.0,5.0,2012-05,0.7606628474613475,0.11394811504260839,41.311027829627264,0.0
Souss-Massa,2012.0,5.0,2012-05,6.649285195894208,0.18323361248350192,43.887241038877264,0.0
Dakhla-Oued Ed-Dahab,2012.0,5.0,2012-05,0.006662263431814763,0.1422329192546584,40.035294992578855,0.0
Tanger-Tétouan-Al Hoceima,2012.0,5.0,2012-05,21.200846988350825,0.45991750211416965,32.94147372539225,0.0
Drâa-Tafilalet,2012.0,5.0,2012-05,11.054486039047731,0.1613377424671984,44.17988833360013,0.0
Marrakech-Safi,2012.0,5.0,2012-05,8.79170998667513,0.21107798739053074,40.43613182706386,0.0
l'Oriental,2012.0,5.0,2012-05,17.94840407398883,0.18643263270705154,42.13028143419498,0.0
Béni Mellal-Khénifra,2012.0,5.0,2012-05,17.34942438988662,0.3196263668408749,38.122533948401525,0.0
Casablanca-Settat,2012.0,5.0,2012-05,8.097286946233101,0.26885105944301246,40.092066302487275,0.0
Rabat-Salé-Kénitra,2012.0,5.0,2012-05,14.220186549188757,0.34261700632083736,39.046900605044534,0.0
Fès-Meknès,2012.0,6.0,2012-06,8.903089629238387,0.2384949915851357,39.856109909016595,0.0
Guelmim-Oued Noun,2012.0,6.0,2012-06,0.29994767810236433,0.12370910755107055,41.452698286941164,0.0
Laâyoune-Sakia El Hamra,2012.0,6.0,2012-06,0.08288976026343386,0.10642970544646163,39.31232380114765,0.0
Souss-Massa,2012.0,6.0,2012-06,3.188264876758854,0.1664151621465362,45.7095784295696,0.0
Dakhla-Oued Ed-Dahab,2012.0,6.0,2012-06,0.2950779872946581,0.10485714285714286,39.38980480892884,0.0
Tanger-Tétouan-Al Hoceima,2012.0,6.0,2012-06,3.9306994268188453,0.373290428372905,35.886140042452226,0.0
Drâa-Tafilalet,2012.0,6.0,2012-06,6.812702844624105,0.1501981385024504,46.522601808470974,0.0
Marrakech-Safi,2012.0,6.0,2012-06,4.855596906869371,0.1847022444988507,40.270599030463494,0.0
l'Oriental,2012.0,6.0,2012-06,7.443090011855688,0.1611695124461845,43.62856134238721,0.0
Béni Mellal-Khénifra,2012.0,6.0,2012-06,10.451466704774132,0.26316684745358193,40.358848351077704,0.0
Casablanca-Settat,2012.0,6.0,2012-06,3.0640396519732906,0.2337949014345324,39.92076154428463,0.0
Rabat-Salé-Kénitra,2012.0,6.0,2012-06,3.8098491140663646,0.26938189148195074,39.91168034243335,0.0
Fès-Meknès,2012.0,7.0,2012-07,0.7685671379228658,0.2234427273135264,41.58286074563938,0.0
Guelmim-Oued Noun,2012.0,7.0,2012-07,0.0,0.12265572227433758,44.22834177532976,0.0
Laâyoune-Sakia El Hamra,2012.0,7.0,2012-07,0.0010333706867710973,0.10952381900703964,39.711486828210916,0.0
Souss-Massa,2012.0,7.0,2012-07,0.0,0.1601422106590981,45.3275151064955,0.0
Dakhla-Oued Ed-Dahab,2012.0,7.0,2012-07,0.0,0.06396304347826087,38.672591856258734,0.0
Tanger-Tétouan-Al Hoceima,2012.0,7.0,2012-07,0.07901758380561105,0.34532126432517735,37.921499712823085,0.0
Drâa-Tafilalet,2012.0,7.0,2012-07,0.14708219895883673,0.1434851559306388,46.66496071937643,0.0
Marrakech-Safi,2012.0,7.0,2012-07,0.005839263721896953,0.17752256530901267,41.82877763659469,0.0
l'Oriental,2012.0,7.0,2012-07,0.29172568763830325,0.1549540238735131,44.731094117356946,0.0
Béni Mellal-Khénifra,2012.0,7.0,2012-07,0.16860955666422853,0.24839472540787982,42.35546282860071,0.0
Casablanca-Settat,2012.0,7.0,2012-07,8.543719881689545E-4,0.22469403810067728,41.308986333040096,0.0
Rabat-Salé-Kénitra,2012.0,7.0,2012-07,0.04128203074315015,0.2623043127798517,41.15749389488272,0.0
Fès-Meknès,2012.0,8.0,2012-08,3.7249262331050086,0.22211714814648595,41.96641984282211,0.0
Guelmim-Oued Noun,2012.0,8.0,2012-08,0.1234198044647134,0.12675694541844626,46.42477958891917,0.0
Laâyoune-Sakia El Hamra,2012.0,8.0,2012-08,0.6130124198976189,0.11308310948499445,42.6575551384419,0.0
Souss-Massa,2012.0,8.0,2012-08,1.1789045969170255,0.1642261281845389,45.37873269926897,0.0
Dakhla-Oued Ed-Dahab,2012.0,8.0,2012-08,7.849535689290075,0.13155341614906835,42.18405763063104,0.0
Tanger-Tétouan-Al Hoceima,2012.0,8.0,2012-08,0.6920538041955824,0.3319637750129857,38.92723585965785,0.0
Drâa-Tafilalet,2012.0,8.0,2012-08,2.274308232762637,0.14348908166853475,44.88682891663399,0.0
Marrakech-Safi,2012.0,8.0,2012-08,2.020544855067628,0.17806609464578213,42.867505525717284,0.0
l'Oriental,2012.0,8.0,2012-08,2.4458131125828766,0.15504309519636814,44.520277249376484,0.0
Béni Mellal-Khénifra,2012.0,8.0,2012-08,4.001439874492091,0.2479531539539553,42.83335176501138,0.0
Casablanca-Settat,2012.0,8.0,2012-08,0.5747246307829882,0.2230802248180899,42.92956343474441,0.0
Rabat-Salé-Kénitra,2012.0,8.0,2012-08,1.5937665288996876,0.2664174747075706,42.29507116562187,0.0
Fès-Meknès,2012.0,9.0,2012-09,18.923489262536208,0.23561523404541782,36.965135267141505,0.0
Guelmim-Oued Noun,2012.0,9.0,2012-09,6.610237873197086,0.13100443401123874,41.17355884293553,0.0
Laâyoune-Sakia El Hamra,2012.0,9.0,2012-09,9.453209941005937,0.1183410337161912,40.40548732544409,0.0
Souss-Massa,2012.0,9.0,2012-09,15.095266297548017,0.1805612636801102,41.14233780210311,0.0
Dakhla-Oued Ed-Dahab,2012.0,9.0,2012-09,9.673990037413,0.1480251552795031,41.824227125872426,0.0
Tanger-Tétouan-Al Hoceima,2012.0,9.0,2012-09,31.623170810420334,0.3531000850870158,34.430050368335635,0.0
Drâa-Tafilalet,2012.0,9.0,2012-09,25.207407838799618,0.14912299389024425,40.68855049387696,0.0
Marrakech-Safi,2012.0,9.0,2012-09,14.348243988017424,0.18732145355582844,38.61018073099629,0.0
l'Oriental,2012.0,9.0,2012-09,21.449711066401157,0.15780217069252123,38.29540232712099,0.0
Béni Mellal-Khénifra,2012.0,9.0,2012-09,18.649133712117127,0.2644188253491304,37.35932970809725,0.0
Casablanca-Settat,2012.0,9.0,2012-09,14.498833347600257,0.23951608311885367,40.21052157456477,0.0
Rabat-Salé-Kénitra,2012.0,9.0,2012-09,18.351245031530542,0.2874939187931137,38.26052360493513,0.0
Fès-Meknès,2012.0,10.0,2012-10,93.4355345571733,0.28543284377524464,25.95082717639213,0.0
Guelmim-Oued Noun,2012.0,10.0,2012-10,14.668921724389868,0.14406435805426274,36.72086594887485,0.0
Laâyoune-Sakia El Hamra,2012.0,10.0,2012-10,5.76957270520906,0.13587126250463138,37.86052111687087,0.0
Souss-Massa,2012.0,10.0,2012-10,55.17238589590603,0.2705499953280308,32.955749813420425,0.0
Dakhla-Oued Ed-Dahab,2012.0,10.0,2012-10,2.7933419928945122,0.148704347826087,40.201260000994914,0.0
Tanger-Tétouan-Al Hoceima,2012.0,10.0,2012-10,115.20337135928048,0.4250366413459543,25.31070116119367,0.0
Drâa-Tafilalet,2012.0,10.0,2012-10,76.74324581970625,0.16301064273312676,31.436063245050796,0.0
Marrakech-Safi,2012.0,10.0,2012-10,52.37364649758167,0.25730529584782824,29.615218750778602,0.0
l'Oriental,2012.0,10.0,2012-10,65.43192463384388,0.18175736637233594,27.20935532852454,0.0
Béni Mellal-Khénifra,2012.0,10.0,2012-10,81.58373727578388,0.32307523560946344,26.793421250401,0.0
Casablanca-Settat,2012.0,10.0,2012-10,79.44200260249377,0.31991699502767607,31.22185535118772,0.0
Rabat-Salé-Kénitra,2012.0,10.0,2012-10,106.30870852355679,0.3542315719689229,29.510032545439117,0.0
Fès-Meknès,2012.0,11.0,2012-11,93.37226885688486,0.34222438425635077,17.47587809501408,0.0
Guelmim-Oued Noun,2012.0,11.0,2012-11,11.675416834894069,0.15774118434594103,28.176703056113706,0.0
Laâyoune-Sakia El Hamra,2012.0,11.0,2012-11,3.8267963209497906,0.13957310114857355,29.92190306213486,0.0
Souss-Massa,2012.0,11.0,2012-11,28.42019519357926,0.33387335207993907,24.430986918657837,0.0
Dakhla-Oued Ed-Dahab,2012.0,11.0,2012-11,1.6676876121256865,0.11684472049689443,32.44097805474119,0.0
Tanger-Tétouan-Al Hoceima,2012.0,11.0,2012-11,169.6037016131991,0.5153053402260754,16.89886522662008,0.0
Drâa-Tafilalet,2012.0,11.0,2012-11,48.35242562992563,0.16402953913100832,22.48836883666478,0.0
Marrakech-Safi,2012.0,11.0,2012-11,32.091337208520834,0.3414651130395462,18.67422050192378,0.0
l'Oriental,2012.0,11.0,2012-11,58.02385352754957,0.21382942056142368,18.151465480645026,0.0
Béni Mellal-Khénifra,2012.0,11.0,2012-11,97.1989868729123,0.36552020641836896,15.327047611773905,0.0
Casablanca-Settat,2012.0,11.0,2012-11,63.98045431890023,0.4157863758561751,19.457479223356632,0.0
Rabat-Salé-Kénitra,2012.0,11.0,2012-11,122.25107221911284,0.44936834738854586,19.02928831340822,0.0
Fès-Meknès,2012.0,12.0,2012-12,32.21302585243273,0.35474143142446757,14.260366023767888,0.0
Guelmim-Oued Noun,2012.0,12.0,2012-12,13.744924111944712,0.1618549690798642,26.547212525034478,0.0
Laâyoune-Sakia El Hamra,2012.0,12.0,2012-12,10.70393226301683,0.1372989023712486,27.24006629235534,0.0
Souss-Massa,2012.0,12.0,2012-12,16.42113007743655,0.31441173219103646,23.309705677396924,0.0
Dakhla-Oued Ed-Dahab,2012.0,12.0,2012-12,1.4078020543785548,0.14397049689440994,28.168105885311725,0.0
Tanger-Tétouan-Al Hoceima,2012.0,12.0,2012-12,38.16388186441202,0.5385918301946513,14.311069072293684,0.0
Drâa-Tafilalet,2012.0,12.0,2012-12,20.492761729439497,0.15894849783521217,20.756401878487583,0.0
Marrakech-Safi,2012.0,12.0,2012-12,15.289298149965282,0.38166747536165707,18.89191226121965,0.0
l'Oriental,2012.0,12.0,2012-12,16.09432217224044,0.22260189393939428,16.226844843209708,0.0
Béni Mellal-Khénifra,2012.0,12.0,2012-12,32.08840701535034,0.3938719698175097,14.425294621717843,0.0
Casablanca-Settat,2012.0,12.0,2012-12,19.37445045776508,0.5576427585658289,18.25898537144263,0.0
Rabat-Salé-Kénitra,2012.0,12.0,2012-12,38.38389257100523,0.5317080546132432,16.795141215009515,0.0
Fès-Meknès,2013.0,1.0,2013-01,62.763533650114546,0.39374337458486647,13.819787005195165,0.0
Guelmim-Oued Noun,2013.0,1.0,2013-01,6.572271653511403,0.15240585342307297,26.141891093249598,0.0
Laâyoune-Sakia El Hamra,2013.0,1.0,2013-01,3.704656883576464,0.12794102908484628,26.6993823953382,0.0
Souss-Massa,2013.0,1.0,2013-01,17.159837705012755,0.2867956713445582,23.53580647554894,0.0
Dakhla-Oued Ed-Dahab,2013.0,1.0,2013-01,3.076973504838156,0.12210621118012424,27.687653725123603,0.0
Tanger-Tétouan-Al Hoceima,2013.0,1.0,2013-01,112.8055447396522,0.5621047572772324,14.407053215132988,0.0
Drâa-Tafilalet,2013.0,1.0,2013-01,20.634028092132915,0.15909008889914517,20.983894235498575,0.0
Marrakech-Safi,2013.0,1.0,2013-01,19.224895966747507,0.36161126932699705,20.25165785399297,0.0
l'Oriental,2013.0,1.0,2013-01,33.67202295312261,0.2303921523169594,15.977025437321464,0.0
Béni Mellal-Khénifra,2013.0,1.0,2013-01,48.376983401267765,0.42955406808807495,15.035954755831215,0.0
Casablanca-Settat,2013.0,1.0,2013-01,37.31358522598109,0.6291023215975466,18.629978374286527,0.0
Rabat-Salé-Kénitra,2013.0,1.0,2013-01,78.18615039866003,0.6049016732895841,16.19491136189683,0.0
Fès-Meknès,2013.0,2.0,2013-02,45.827990369463826,0.4121581225877389,15.934323244142602,0.0
Guelmim-Oued Noun,2013.0,2.0,2013-02,7.189850620414579,0.14457087906082924,28.75307055120679,0.0
Laâyoune-Sakia El Hamra,2013.0,2.0,2013-02,3.0482715247015815,0.12021358836606151,30.297356842812942,0.0
Souss-Massa,2013.0,2.0,2013-02,16.5026566073229,0.2548242242934981,26.356051015810344,0.0
Dakhla-Oued Ed-Dahab,2013.0,2.0,2013-02,1.7717048977796386,0.06785527950310559,32.695762054412306,0.0
Tanger-Tétouan-Al Hoceima,2013.0,2.0,2013-02,72.4456792448848,0.5638902936491449,15.33301957797481,0.0
Drâa-Tafilalet,2013.0,2.0,2013-02,15.33855270861091,0.15455804246060542,24.281156439688395,0.0
Marrakech-Safi,2013.0,2.0,2013-02,18.991275423666295,0.3207032428132395,22.235831854469915,0.0
l'Oriental,2013.0,2.0,2013-02,17.79555920896118,0.23662716633906042,18.96757501414667,0.0
Béni Mellal-Khénifra,2013.0,2.0,2013-02,33.686481005293984,0.45390970619193916,17.334446744161212,0.0
Casablanca-Settat,2013.0,2.0,2013-02,25.376910270822126,0.6445280478105526,19.46825285921809,0.0
Rabat-Salé-Kénitra,2013.0,2.0,2013-02,43.40647836346694,0.6340632188135723,17.27778090373967,0.0
Fès-Meknès,2013.0,3.0,2013-03,102.71423205705767,0.44433114980701804,20.10284535766281,0.0
Guelmim-Oued Noun,2013.0,3.0,2013-03,13.336743307281441,0.1645878200165757,32.864293146654155,0.0
Laâyoune-Sakia El Hamra,2013.0,3.0,2013-03,4.03729878485474,0.12094617914042238,35.152943417126345,0.0
Souss-Massa,2013.0,3.0,2013-03,55.82869833185401,0.2827637032721879,30.136452215726877,0.0
Dakhla-Oued Ed-Dahab,2013.0,3.0,2013-03,0.6983469422471862,0.152011801242236,39.054921900398625,0.0
Tanger-Tétouan-Al Hoceima,2013.0,3.0,2013-03,210.9470010136605,0.5724993091400381,17.236265284887853,0.0
Drâa-Tafilalet,2013.0,3.0,2013-03,51.4249767577885,0.16186312916199636,30.24511547423183,0.0
Marrakech-Safi,2013.0,3.0,2013-03,87.74931666432714,0.33185301585405647,25.516323908470625,0.0
l'Oriental,2013.0,3.0,2013-03,39.419770145533896,0.2534075332919769,24.502734112918688,0.0
Béni Mellal-Khénifra,2013.0,3.0,2013-03,107.68832893958135,0.5017452538462479,19.80435076705314,0.0
Casablanca-Settat,2013.0,3.0,2013-03,79.03954770653114,0.6065083053260131,20.91293060130537,0.0
Rabat-Salé-Kénitra,2013.0,3.0,2013-03,133.99221776878588,0.6377716729709971,19.560601855226754,0.0
Fès-Meknès,2013.0,4.0,2013-04,34.0859090690699,0.4225174387397904,28.453105031080575,0.0
Guelmim-Oued Noun,2013.0,4.0,2013-04,3.0674897513212254,0.16900546544139747,40.195590612055824,0.0
Laâyoune-Sakia El Hamra,2013.0,4.0,2013-04,2.8088356055196506,0.1168240413115969,40.37096617966945,0.0
Souss-Massa,2013.0,4.0,2013-04,15.036667150305503,0.26962696591154633,37.23658983028248,0.0
Dakhla-Oued Ed-Dahab,2013.0,4.0,2013-04,0.16821730070306531,0.11721521739130433,42.42695685313378,0.0
Tanger-Tétouan-Al Hoceima,2013.0,4.0,2013-04,68.0870841258938,0.5567660604216754,25.488398135430973,0.0
Drâa-Tafilalet,2013.0,4.0,2013-04,22.829729421944222,0.16713355904265853,37.828556926525046,0.0
Marrakech-Safi,2013.0,4.0,2013-04,29.06549192511557,0.27451877847696293,34.10058014870501,0.0
l'Oriental,2013.0,4.0,2013-04,19.82756596121253,0.22652387741106228,33.934497280849904,0.0
Béni Mellal-Khénifra,2013.0,4.0,2013-04,42.855950240235074,0.44213825104341314,28.358672012871654,0.0
Casablanca-Settat,2013.0,4.0,2013-04,34.46765269441823,0.4811278010498964,29.515997449379775,0.0
Rabat-Salé-Kénitra,2013.0,4.0,2013-04,44.559266331037946,0.5636974235324039,27.01052452374013,0.0
Fès-Meknès,2013.0,5.0,2013-05,28.21696327616451,0.33291534029710107,31.423206633740946,0.0
Guelmim-Oued Noun,2013.0,5.0,2013-05,1.0373062703486586,0.14768686144682547,39.273928460746404,0.0
Laâyoune-Sakia El Hamra,2013.0,5.0,2013-05,0.6186502323839546,0.11478258151167103,39.926948183653835,0.0
Souss-Massa,2013.0,5.0,2013-05,3.4612099428940244,0.22204251668798286,40.30113198705657,0.0
Dakhla-Oued Ed-Dahab,2013.0,5.0,2013-05,0.01490906964000718,0.09386180124223603,40.878705839374696,0.0
Tanger-Tétouan-Al Hoceima,2013.0,5.0,2013-05,27.41208801637434,0.4928229129060812,27.736332151329755,0.0
Drâa-Tafilalet,2013.0,5.0,2013-05,9.953666760437867,0.1593367896309972,41.23978017124159,0.0
Marrakech-Safi,2013.0,5.0,2013-05,8.739625097811551,0.2186238484046465,37.931472407006034,0.0
l'Oriental,2013.0,5.0,2013-05,15.343463341762947,0.18441983045825502,37.40934245516444,0.0
Béni Mellal-Khénifra,2013.0,5.0,2013-05,20.54537188744049,0.3387069702152919,33.348749996181304,0.0
Casablanca-Settat,2013.0,5.0,2013-05,11.432871501157054,0.29753814504682385,35.593904822309106,0.0
Rabat-Salé-Kénitra,2013.0,5.0,2013-05,26.339788675025606,0.40633690367524555,31.21213335125386,0.0
Fès-Meknès,2013.0,6.0,2013-06,5.701456827617502,0.25561913820572674,38.28828343707522,0.0
Guelmim-Oued Noun,2013.0,6.0,2013-06,0.11040005053751577,0.13772537181577252,41.66945857090325,0.0
Laâyoune-Sakia El Hamra,2013.0,6.0,2013-06,0.0357115678452553,0.11187809836976657,39.01009273246356,0.0
Souss-Massa,2013.0,6.0,2013-06,1.211559837082633,0.19625909223635468,45.23619878470543,0.0
Dakhla-Oued Ed-Dahab,2013.0,6.0,2013-06,0.22107100540974853,0.01742049689440994,38.81189844939008,0.0
Tanger-Tétouan-Al Hoceima,2013.0,6.0,2013-06,2.9975556955835927,0.41112998926852923,33.65003201398425,0.0
Drâa-Tafilalet,2013.0,6.0,2013-06,5.021242358475372,0.14701825399441779,45.78919515709359,0.0
Marrakech-Safi,2013.0,6.0,2013-06,0.8469644824970842,0.19289037536153963,41.982685135553574,0.0
l'Oriental,2013.0,6.0,2013-06,5.204970338719527,0.1644588111180036,41.94143947155263,0.0
Béni Mellal-Khénifra,2013.0,6.0,2013-06,6.436758532324284,0.2709809846333674,40.40955015503997,0.0
Casablanca-Settat,2013.0,6.0,2013-06,0.050436505821970866,0.2427229331435307,40.90684088630642,0.0
Rabat-Salé-Kénitra,2013.0,6.0,2013-06,0.8644838037462846,0.31111241446015137,38.77940481939796,0.0
Fès-Meknès,2013.0,7.0,2013-07,2.366604221402518,0.24137682557669857,42.26722852563226,0.0
Guelmim-Oued Noun,2013.0,7.0,2013-07,0.023431900990959344,0.13232785954334728,44.33890162408462,0.0
Laâyoune-Sakia El Hamra,2013.0,7.0,2013-07,0.06636885926943799,0.11197479158947757,41.04845866847124,0.0
Souss-Massa,2013.0,7.0,2013-07,0.06895436968584309,0.18845011898921946,46.84629256918498,0.0
Dakhla-Oued Ed-Dahab,2013.0,7.0,2013-07,0.31223606246784763,0.13692888198757763,41.47374747113997,0.0
Tanger-Tétouan-Al Hoceima,2013.0,7.0,2013-07,0.2503490162800053,0.38539979346610903,37.928058634036695,0.0
Drâa-Tafilalet,2013.0,7.0,2013-07,1.7395982377122903,0.14557886980505932,47.055653304375205,0.0
Marrakech-Safi,2013.0,7.0,2013-07,0.5098905136996926,0.18922767364680693,44.82707273659144,0.0
l'Oriental,2013.0,7.0,2013-07,2.3579525697026753,0.16039982098744804,45.29708826934252,0.0
Béni Mellal-Khénifra,2013.0,7.0,2013-07,3.3872945810900625,0.26226679543590814,43.65272340263035,0.0
Casablanca-Settat,2013.0,7.0,2013-07,0.33061262745238373,0.23636798243646204,44.15325087464453,0.0
Rabat-Salé-Kénitra,2013.0,7.0,2013-07,0.4078544478638562,0.2969280095083709,41.97132116562185,0.0
Fès-Meknès,2013.0,8.0,2013-08,4.649898370259678,0.23842041098195815,41.827810348703125,0.0
Guelmim-Oued Noun,2013.0,8.0,2013-08,0.2232526654229493,0.13109025127733404,47.69720865115778,0.0
Laâyoune-Sakia El Hamra,2013.0,8.0,2013-08,0.6609295349643098,0.11317545387180436,44.55432034442102,0.0
Souss-Massa,2013.0,8.0,2013-08,0.5296192410668527,0.1858489422585589,47.21156121155239,0.0
Dakhla-Oued Ed-Dahab,2013.0,8.0,2013-08,6.023143669654998,0.08280124223602485,42.88087947530102,0.0
Tanger-Tétouan-Al Hoceima,2013.0,8.0,2013-08,1.196812211310582,0.37156018377897077,37.953341191159936,0.0
Drâa-Tafilalet,2013.0,8.0,2013-08,4.074260935997758,0.14490306575679668,46.807411924798764,0.0
Marrakech-Safi,2013.0,8.0,2013-08,1.1040489836355496,0.1878987985275641,44.35479918422254,0.0
l'Oriental,2013.0,8.0,2013-08,4.672752073943339,0.15952440721703268,44.52195195350699,0.0
Béni Mellal-Khénifra,2013.0,8.0,2013-08,4.975817544174242,0.2648849226772579,42.8247524707105,0.0
Casablanca-Settat,2013.0,8.0,2013-08,0.02595525447135699,0.23604195470993056,43.94461769339368,0.0
Rabat-Salé-Kénitra,2013.0,8.0,2013-08,0.5114097171296238,0.2935813469843738,42.841221479078634,0.0
Fès-Meknès,2013.0,9.0,2013-09,36.10880336301204,0.25637741540256703,33.6503052386345,0.0
Guelmim-Oued Noun,2013.0,9.0,2013-09,8.649172361929633,0.13376127560360276,41.25593082728234,0.0
Laâyoune-Sakia El Hamra,2013.0,9.0,2013-09,13.663692021263419,0.11757204057058167,41.999091997479965,0.0
Souss-Massa,2013.0,9.0,2013-09,16.866665037612528,0.19469749830641112,38.991427436127374,0.0
Dakhla-Oued Ed-Dahab,2013.0,9.0,2013-09,25.925261380015275,0.04660590062111802,42.14258934926534,0.0
Tanger-Tétouan-Al Hoceima,2013.0,9.0,2013-09,28.755897298757926,0.38718762688723124,32.48701720564363,0.0
Drâa-Tafilalet,2013.0,9.0,2013-09,36.56254109927377,0.15277242456209736,38.60642989474375,0.0
Marrakech-Safi,2013.0,9.0,2013-09,23.301499051065367,0.1952974139622577,36.07495653458329,0.0
l'Oriental,2013.0,9.0,2013-09,25.15210259952838,0.1617789557611239,36.81872037315797,0.0
Béni Mellal-Khénifra,2013.0,9.0,2013-09,36.464845117606394,0.2828275614114538,32.786284693051506,0.0
Casablanca-Settat,2013.0,9.0,2013-09,20.996355045175704,0.24403369825465934,38.97324819444728,0.0
Rabat-Salé-Kénitra,2013.0,9.0,2013-09,21.655388590869947,0.3032141680743245,37.218595276279395,0.0
Fès-Meknès,2013.0,10.0,2013-10,25.25744973266577,0.25878978233551814,30.155632286530807,0.0
Guelmim-Oued Noun,2013.0,10.0,2013-10,5.688625913691896,0.13170587437044062,37.865689905482945,0.0
Laâyoune-Sakia El Hamra,2013.0,10.0,2013-10,2.4313364106112947,0.11421568173397549,38.39006752634975,0.0
Souss-Massa,2013.0,10.0,2013-10,17.92969456331434,0.19492082479223977,36.57459264349427,0.0
Dakhla-Oued Ed-Dahab,2013.0,10.0,2013-10,0.22139084247551305,0.0737496894409938,40.601111548822,0.0
Tanger-Tétouan-Al Hoceima,2013.0,10.0,2013-10,36.952794097270726,0.40292675109451187,28.00577159029426,0.0
Drâa-Tafilalet,2013.0,10.0,2013-10,22.79466411089837,0.1520939436495901,36.34939145412566,0.0
Marrakech-Safi,2013.0,10.0,2013-10,19.599178663608505,0.19692850771957437,32.455991835107625,0.0
l'Oriental,2013.0,10.0,2013-10,9.993844546047537,0.16156021850640429,33.463131919094074,0.0
Béni Mellal-Khénifra,2013.0,10.0,2013-10,30.940307838228815,0.28325221075113527,30.60099741854676,0.0
