Annee,Mois,nom_fr,mean
2023.0,3.0,Dakhla-Oued Ed-Dahab,28.184361684725694
2023.0,3.0,Tanger-Tétouan-Al Hoceima,0.9906313911926554
2023.0,3.0,Drâa-Tafilalet,14.860650068054426
2023.0,3.0,Marrakech-Safi,7.261575622483747
2023.0,3.0,l'Oriental,14.322045210111318
2023.0,3.0,Béni Mellal-Khénifra,-0.05172827088350321
2023.0,3.0,Casablanca-Settat,0.9952471516089394
2023.0,3.0,Rabat-Salé-Kénitra,0.8865376963935456
2023.0,4.0,Fès-Meknès,8.922044321020122
2023.0,4.0,Guelmim-Oued Noun,10.804245713576256
2023.0,4.0,Laâyoune-Sakia El Hamra,15.78959913999607
2023.0,4.0,Souss-Massa,7.460665975091072
2023.0,4.0,Dakhla-Oued Ed-Dahab,8.462456585617947
2023.0,4.0,Tanger-Tétouan-Al Hoceima,1.3537996712313027
2023.0,4.0,Drâa-Tafilalet,7.651478702497692
2023.0,4.0,Marrakech-Safi,6.4759295612889645
2023.0,4.0,l'Oriental,56.27678348675292
2023.0,4.0,Béni Mellal-Khénifra,-0.0033040640011790575
2023.0,4.0,Casablanca-Settat,7.443657291401135
2023.0,4.0,Rabat-Salé-Kénitra,1.6917675129088678
2023.0,5.0,Fès-Meknès,-3.494535251201847
2023.0,5.0,Guelmim-Oued Noun,19.599115889969372
2023.0,5.0,Laâyoune-Sakia El Hamra,17.607343677176626
2023.0,5.0,Souss-Massa,2.982178318388486
2023.0,5.0,Dakhla-Oued Ed-Dahab,17.539223363548004
2023.0,5.0,Tanger-Tétouan-Al Hoceima,1.9589399836736685
2023.0,5.0,Drâa-Tafilalet,15.855519285195248
2023.0,5.0,Marrakech-Safi,28.885477449591836
2023.0,5.0,l'Oriental,18.257529679271276
2023.0,5.0,Béni Mellal-Khénifra,22.706270137703807
2023.0,5.0,Casablanca-Settat,66.06819836466217
2023.0,5.0,Rabat-Salé-Kénitra,4.644588322178879
2023.0,6.0,Fès-Meknès,2.4462156460608724
2023.0,6.0,Guelmim-Oued Noun,8.894908744089312
2023.0,6.0,Laâyoune-Sakia El Hamra,10.340958171535167
2023.0,6.0,Souss-Massa,15.404440693501925
2023.0,6.0,Dakhla-Oued Ed-Dahab,-2.2068894788446625
2023.0,6.0,Tanger-Tétouan-Al Hoceima,3.537245366641138
2023.0,6.0,Drâa-Tafilalet,1.297631530853739
2023.0,6.0,Marrakech-Safi,15.711684433270412
2023.0,6.0,l'Oriental,10.802059937241879
2023.0,6.0,Béni Mellal-Khénifra,15.995155604288703
2023.0,6.0,Casablanca-Settat,39.315308610561914
2023.0,6.0,Rabat-Salé-Kénitra,-6.017808396958021
2023.0,7.0,Fès-Meknès,14.24086021796546
2023.0,7.0,Guelmim-Oued Noun,12.47248154659999
2023.0,7.0,Laâyoune-Sakia El Hamra,2.247674328115813
2023.0,7.0,Souss-Massa,6.7790295840236485
2023.0,7.0,Dakhla-Oued Ed-Dahab,3.7426119200981143
2023.0,7.0,Tanger-Tétouan-Al Hoceima,2.4166330046459876
2023.0,7.0,Drâa-Tafilalet,-0.7143123469963691
2023.0,7.0,Marrakech-Safi,12.423543965855904
2023.0,7.0,l'Oriental,18.712838749273715
2023.0,7.0,Béni Mellal-Khénifra,-4.614441015605699
2023.0,7.0,Casablanca-Settat,28.70645170342636
2023.0,7.0,Rabat-Salé-Kénitra,4.1008837483638585
2023.0,8.0,Fès-Meknès,15.419750035472207
2023.0,8.0,Guelmim-Oued Noun,56.48414875843494
2023.0,8.0,Laâyoune-Sakia El Hamra,2.299864314577545
2023.0,8.0,Souss-Massa,1.3047974605208272
2023.0,8.0,Dakhla-Oued Ed-Dahab,-4.188274160512122
2023.0,8.0,Tanger-Tétouan-Al Hoceima,0.305320239742062
2023.0,8.0,Drâa-Tafilalet,18.66320390691543
2023.0,8.0,Marrakech-Safi,10.65617928575032
2023.0,8.0,l'Oriental,15.882778297260824
2023.0,8.0,Béni Mellal-Khénifra,9.547453387856468
2023.0,8.0,Casablanca-Settat,45.719624238031464
2023.0,8.0,Rabat-Salé-Kénitra,1.0140616929072603
2023.0,9.0,Fès-Meknès,26.204157189239986
2023.0,9.0,Guelmim-Oued Noun,19.786162686086314
2023.0,9.0,Laâyoune-Sakia El Hamra,6.2117091592511295
2023.0,9.0,Souss-Massa,-5.265274564213791
2023.0,9.0,Dakhla-Oued Ed-Dahab,-2.014512157869135
2023.0,9.0,Tanger-Tétouan-Al Hoceima,1.5252946203594555
2023.0,9.0,Drâa-Tafilalet,-0.19018380670098778
2023.0,9.0,Marrakech-Safi,15.193450178229982
2023.0,9.0,l'Oriental,-12.177541578053894
2023.0,9.0,Béni Mellal-Khénifra,0.12581070286368673
2023.0,9.0,Casablanca-Settat,-4.4890958467278175
2023.0,9.0,Rabat-Salé-Kénitra,2.405627584487495
2023.0,10.0,Fès-Meknès,5.618105943715717
2023.0,10.0,Guelmim-Oued Noun,2.9991967587403177
2023.0,10.0,Laâyoune-Sakia El Hamra,16.804112005249255
2023.0,10.0,Souss-Massa,6.329801942652516
2023.0,10.0,Dakhla-Oued Ed-Dahab,-3.7540701610459295
2023.0,10.0,Tanger-Tétouan-Al Hoceima,0.7569984063650943
2023.0,10.0,Drâa-Tafilalet,1.065512507209491
2023.0,10.0,Marrakech-Safi,7.823344747502117
2023.0,10.0,l'Oriental,-24.576522779126673
2023.0,10.0,Béni Mellal-Khénifra,5.57342867203433
2023.0,10.0,Casablanca-Settat,-0.6162437719257031
2023.0,10.0,Rabat-Salé-Kénitra,32.96808260477411
2023.0,11.0,Fès-Meknès,8.610998191199837
2023.0,11.0,Guelmim-Oued Noun,-0.35252392036692015
2023.0,11.0,Laâyoune-Sakia El Hamra,4.579815301942607
2023.0,11.0,Souss-Massa,1.4925268887863268
2023.0,11.0,Dakhla-Oued Ed-Dahab,1.7076472343526348
2023.0,11.0,Tanger-Tétouan-Al Hoceima,1.8294765165033642
2023.0,11.0,Drâa-Tafilalet,16.627388480449625
2023.0,11.0,Marrakech-Safi,0.03942805946020887
2023.0,11.0,l'Oriental,9.07963984929951
2023.0,11.0,Béni Mellal-Khénifra,13.10643905785537
2023.0,11.0,Casablanca-Settat,11.861753497009888
2023.0,11.0,Rabat-Salé-Kénitra,9.108368519558896
2023.0,12.0,Fès-Meknès,0.6356774656239677
2023.0,12.0,Guelmim-Oued Noun,8.816133825279078
2023.0,12.0,Laâyoune-Sakia El Hamra,8.40290356609529
2023.0,12.0,Souss-Massa,-1.5646762603497995
2023.0,12.0,Dakhla-Oued Ed-Dahab,-8.231035636630926
2023.0,12.0,Tanger-Tétouan-Al Hoceima,1.1683073508325466
2023.0,12.0,Drâa-Tafilalet,9.133962722814008
2023.0,12.0,Marrakech-Safi,5.113230240546976
2023.0,12.0,l'Oriental,8.468590026634882
2023.0,12.0,Béni Mellal-Khénifra,21.816883361682848
2023.0,12.0,Casablanca-Settat,2.2421988649184743
2023.0,12.0,Rabat-Salé-Kénitra,6.827303567787311
2024.0,1.0,Fès-Meknès,-0.6780490636669225
2024.0,1.0,Guelmim-Oued Noun,4.895869545073612
2024.0,1.0,Laâyoune-Sakia El Hamra,14.90888918735375
2024.0,1.0,Souss-Massa,18.280144854073555
2024.0,1.0,Dakhla-Oued Ed-Dahab,11.685185970435473
2024.0,1.0,Tanger-Tétouan-Al Hoceima,1.7398673327009104
2024.0,1.0,Drâa-Tafilalet,6.557012995677776
2024.0,1.0,Marrakech-Safi,-2.279650413730031
2024.0,1.0,l'Oriental,32.240882766646656
2024.0,1.0,Béni Mellal-Khénifra,8.678513910853772
2024.0,1.0,Casablanca-Settat,-2.0143240430339575
2024.0,1.0,Rabat-Salé-Kénitra,6.404637029557831
2024.0,2.0,Fès-Meknès,1.3464288404927887
2024.0,2.0,Guelmim-Oued Noun,13.98853581536029
2024.0,2.0,Laâyoune-Sakia El Hamra,-4.4346661881563945
2024.0,2.0,Souss-Massa,7.814911015954422
2024.0,2.0,Dakhla-Oued Ed-Dahab,0.9086287867388043
2024.0,2.0,Tanger-Tétouan-Al Hoceima,2.114296553702553
2024.0,2.0,Drâa-Tafilalet,-5.944896084158404
2024.0,2.0,Marrakech-Safi,-2.3954956643943044
2024.0,2.0,l'Oriental,5.06325713335164
2024.0,2.0,Béni Mellal-Khénifra,42.140342852931354
2024.0,2.0,Casablanca-Settat,6.41218754636296
2024.0,2.0,Rabat-Salé-Kénitra,0.8458575541673268
2024.0,3.0,Fès-Meknès,10.90912006131289
2024.0,3.0,Guelmim-Oued Noun,12.92405583312917
2024.0,3.0,Laâyoune-Sakia El Hamra,2.459501522389952
2024.0,3.0,Souss-Massa,5.674554582040763
2024.0,3.0,Dakhla-Oued Ed-Dahab,-4.098580658277253
2024.0,3.0,Tanger-Tétouan-Al Hoceima,0.9873595372870667
2024.0,3.0,Drâa-Tafilalet,12.167733406238288
2024.0,3.0,Marrakech-Safi,7.323528477970049
2024.0,3.0,l'Oriental,20.193045748118898
2024.0,3.0,Béni Mellal-Khénifra,6.187102683688224
2024.0,3.0,Casablanca-Settat,12.126228318261145
2024.0,3.0,Rabat-Salé-Kénitra,-1.1586643394926914
2024.0,4.0,Fès-Meknès,-0.9397056583201606
2024.0,4.0,Guelmim-Oued Noun,10.498912298860674
2024.0,4.0,Laâyoune-Sakia El Hamra,5.454912329633431
2024.0,4.0,Souss-Massa,5.577264202023422
2024.0,4.0,Dakhla-Oued Ed-Dahab,5.542194776774155
2024.0,4.0,Tanger-Tétouan-Al Hoceima,0.8352855956928481
2024.0,4.0,Drâa-Tafilalet,-1.8641946823018412
2024.0,4.0,Marrakech-Safi,1.3074254101122667
2024.0,4.0,l'Oriental,10.61486192465856
2024.0,4.0,Béni Mellal-Khénifra,1.4938265543170148
2024.0,4.0,Casablanca-Settat,1.4181191607332058
2024.0,4.0,Rabat-Salé-Kénitra,0.656555191446921
2024.0,5.0,Fès-Meknès,10.683290248160823
2024.0,5.0,Guelmim-Oued Noun,8.23480327900737
2024.0,5.0,Laâyoune-Sakia El Hamra,26.1956954650408
2024.0,5.0,Souss-Massa,4.767940516049793
2024.0,5.0,Dakhla-Oued Ed-Dahab,5.437121571358356
2024.0,5.0,Tanger-Tétouan-Al Hoceima,1.2773692497184197
2024.0,5.0,Drâa-Tafilalet,5.992883528348201
2024.0,5.0,Marrakech-Safi,15.225236456702438
2024.0,5.0,l'Oriental,25.003047154765113
2024.0,5.0,Béni Mellal-Khénifra,23.450196645564176
2024.0,5.0,Casablanca-Settat,26.095349393913406
2024.0,5.0,Rabat-Salé-Kénitra,1.8016823343790778
2024.0,6.0,Fès-Meknès,28.439800206884154
2024.0,6.0,Guelmim-Oued Noun,16.66651254620029
2024.0,6.0,Laâyoune-Sakia El Hamra,9.706339867468294
2024.0,6.0,Souss-Massa,7.680906340572709
2024.0,6.0,Dakhla-Oued Ed-Dahab,13.021170995212904
2024.0,6.0,Tanger-Tétouan-Al Hoceima,1.0563539393884647
2024.0,6.0,Drâa-Tafilalet,10.086333818119982
2024.0,6.0,Marrakech-Safi,-3.189012702357599
2024.0,6.0,l'Oriental,15.582637269992151
2024.0,6.0,Béni Mellal-Khénifra,5.886601863047535
2024.0,6.0,Casablanca-Settat,54.29897330078434
2024.0,6.0,Rabat-Salé-Kénitra,6.0276690332056075
2024.0,7.0,Fès-Meknès,3.3953412755694097
2024.0,7.0,Guelmim-Oued Noun,32.53816988810804
2024.0,7.0,Laâyoune-Sakia El Hamra,5.844853001703636
2024.0,7.0,Souss-Massa,8.149266579398315
2024.0,7.0,Dakhla-Oued Ed-Dahab,29.752509196883917
2024.0,7.0,Tanger-Tétouan-Al Hoceima,7.54470063197018
2024.0,7.0,Drâa-Tafilalet,-0.24562932218798833
2024.0,7.0,Marrakech-Safi,-0.09810832421247048
2024.0,7.0,l'Oriental,31.671816715682343
2024.0,7.0,Béni Mellal-Khénifra,5.377641377936402
2024.0,7.0,Casablanca-Settat,13.197212587810629
2024.0,7.0,Rabat-Salé-Kénitra,18.329602053729438
2024.0,8.0,Fès-Meknès,19.261490411759162
2024.0,8.0,Guelmim-Oued Noun,8.267460036239159
2024.0,8.0,Laâyoune-Sakia El Hamra,11.76968495920384
2024.0,8.0,Souss-Massa,2.2418096770585163
2024.0,8.0,Dakhla-Oued Ed-Dahab,-9.299907610676106
2024.0,8.0,Tanger-Tétouan-Al Hoceima,-0.32722859278634303
2024.0,8.0,Drâa-Tafilalet,4.370526598533438
2024.0,8.0,Marrakech-Safi,1.2634766422902977
2024.0,8.0,l'Oriental,-3.965179974691174
2024.0,8.0,Béni Mellal-Khénifra,4.326445912102025
2024.0,8.0,Casablanca-Settat,11.32552594359987
2024.0,8.0,Rabat-Salé-Kénitra,5.935944552836788
2024.0,9.0,Fès-Meknès,-5.109784440187046
2024.0,9.0,Guelmim-Oued Noun,28.459379078550665
2024.0,9.0,Laâyoune-Sakia El Hamra,-0.06554937239881141
2024.0,9.0,Souss-Massa,3.4347089041417806
2024.0,9.0,Dakhla-Oued Ed-Dahab,-2.922212473923216
2024.0,9.0,Tanger-Tétouan-Al Hoceima,0.38123209302693467
2024.0,9.0,Drâa-Tafilalet,0.498924266250725
2024.0,9.0,Marrakech-Safi,21.572873888178172
2024.0,9.0,l'Oriental,-3.037560841513872
2024.0,9.0,Béni Mellal-Khénifra,11.474665809741687
2024.0,9.0,Casablanca-Settat,32.405099397705094
2024.0,9.0,Rabat-Salé-Kénitra,3.425248402468403
2024.0,10.0,Fès-Meknès,6.295260270566525
2024.0,10.0,Guelmim-Oued Noun,36.64244901134367
2024.0,10.0,Laâyoune-Sakia El Hamra,-7.930757778020317
2024.0,10.0,Souss-Massa,-3.1712292660532135
2024.0,10.0,Dakhla-Oued Ed-Dahab,5.63455216243662
2024.0,10.0,Tanger-Tétouan-Al Hoceima,0.4806377009728682
2024.0,10.0,Drâa-Tafilalet,6.051248983716715
2024.0,10.0,Marrakech-Safi,6.20250005146394
2024.0,10.0,l'Oriental,6.1930457199563795
2024.0,10.0,Béni Mellal-Khénifra,-0.5707989066461099
2024.0,10.0,Casablanca-Settat,23.01981336383693
2024.0,10.0,Rabat-Salé-Kénitra,3.0555693489341484
2024.0,11.0,Fès-Meknès,8.371926697472464
2024.0,11.0,Guelmim-Oued Noun,-1.1552399829417053
2024.0,11.0,Laâyoune-Sakia El Hamra,4.986691752201689
2024.0,11.0,Souss-Massa,9.236943739540243
2024.0,11.0,Dakhla-Oued Ed-Dahab,12.53547826794703
2024.0,11.0,Tanger-Tétouan-Al Hoceima,0.49560624837260503
2024.0,11.0,Drâa-Tafilalet,4.448828615375223
2024.0,11.0,Marrakech-Safi,-3.432065680904942
2024.0,11.0,l'Oriental,0.4207461213862531
2024.0,11.0,Béni Mellal-Khénifra,2.5349846723492595
2024.0,11.0,Casablanca-Settat,1.5087326083232107
2024.0,11.0,Rabat-Salé-Kénitra,2.391665242921599
2024.0,12.0,Fès-Meknès,14.394374085832697
2024.0,12.0,Guelmim-Oued Noun,-1.7753255109259611
2024.0,12.0,Laâyoune-Sakia El Hamra,18.48388845113777
2024.0,12.0,Souss-Massa,0.9769639804378695
2024.0,12.0,Dakhla-Oued Ed-Dahab,-3.4959524176249963
2024.0,12.0,Tanger-Tétouan-Al Hoceima,3.9943792923482286
2024.0,12.0,Drâa-Tafilalet,8.76302477658645
2024.0,12.0,Marrakech-Safi,12.573305565296078
2024.0,12.0,l'Oriental,20.973209452998173
2024.0,12.0,Béni Mellal-Khénifra,-0.015383651133517678
2024.0,12.0,Casablanca-Settat,-6.407326729616037
2024.0,12.0,Rabat-Salé-Kénitra,4.1244447725332645
