nom_fr,year,month,date,P,NDVI,LST,ET_PET,P_mean,P_sd,NDVI_mean,NDVI_sd,NDVI_min,NDVI_max,LST_mean,LST_sd,LST_min,LST_max,Z_P,Z_NDVI,Z_LST,VCI,TCI,PC1_raw,CDAI,Severite
Casablanca-Settat,2015,3,2015-03,50.15202381748911,0.6123607889724146,25.685941403932357,0,43.35888254124019,16.9689133349549,0.5097463707142637,0.104409568819642,0.30826135959474066,0.6629973138717699,26.1701494985057,3.2315024962150827,20.83424512551919,32.35467338420937,0.400328597486291,0.9828066471130442,0.1498399258983941,85.72315644795086,57.88609626241091,0.8172985644788162,0.6517214539070195,Normal
Rabat-Salé-Kénitra,2015,3,2015-03,53.80872739650929,0.6174337554438408,24.422864325156755,0,67.0579275613875,32.04240854794622,0.5522833001779673,0.06982956953456682,0.3846748157382053,0.6436668462540922,24.159814506128335,2.6056162540987393,19.560601855226754,29.81516663781168,-0.4134895210843139,0.9329923655568708,-0.10095493479311576,89.86761194189107,52.58435797662258,0.1150749904603846,0.09176186445280624,Normal
Fès-Meknès,2015,4,2015-04,39.053934471016525,0.3854106281976483,26.89492371835136,0,46.11514463539771,21.28941684173791,0.3648644913883577,0.03742925229803416,0.26760622542859785,0.4225174387397904,28.096292547209888,2.5791522116867727,23.23250388813381,34.526942459821505,-0.3316770119573064,0.5489326007821358,0.4657998947928818,76.04149247941596,67.57318600397784,0.34751483726536586,0.27711155364780504,Normal
Guelmim-Oued Noun,2015,4,2015-04,2.2264712529574378,0.2334929238881956,38.709395997382984,0,2.4944639190456814,1.462552815676756,0.16239016372224208,0.02963167340343241,0.12841219182324068,0.2334929238881956,37.258690277789526,2.007148693544613,33.454669756881586,40.90453161916372,-0.1832362313454215,2.3995526407805663,-0.7227694312131505,99.99048441303673,29.465414471012064,0.5599517650276093,0.44651072971639133,Normal
Laâyoune-Sakia El Hamra,2015,4,2015-04,2.675270662518877,0.16221771952575031,38.37464462280808,0,2.6488417591050544,0.7633802614642231,0.1217745473750962,0.01583270512366257,0.10804450259355317,0.17635647925157472,37.442250504643006,1.8541045966065923,33.00597301119228,40.37096617966945,0.03462088915310677,2.5544069591879324,-0.5028810779454145,79.29105623415359,27.105508459328277,0.912866000483935,0.7279278135488471,Normal
Souss-Massa,2015,4,2015-04,15.72474336015786,0.25040224634126373,37.78782658958296,0,15.753361982817305,8.634334646846336,0.2145895738318532,0.03251753039008515,0.16835195083920246,0.2811028696614511,36.69327663966701,1.913860327395239,32.05172541504541,40.44655936457542,-0.00331451395272228,1.1013343288926425,-0.5719069120397264,72.76483409238777,31.671020819169712,0.15474113065055156,0.12339201245398423,Normal
Dakhla-Oued Ed-Dahab,2015,4,2015-04,0.9998814027501246,0.11092111801242235,38.561547381719656,0,0.3887895606784647,0.29720004960672897,0.1087718944099379,0.03064864995661365,0.04283416149068323,0.18634099378881988,39.60929954338657,1.8772849170276151,34.39219281834448,42.65675927661367,2.0561633246033755,0.07012457662986482,0.558121014111094,47.4417916222522,49.55138252483003,1.699422296579719,1.355135097582381,Normal
Tanger-Tétouan-Al Hoceima,2015,4,2015-04,40.62587470910194,0.5263028335295231,24.827284355100527,0,66.68029480109347,27.3252276313473,0.5142380287114507,0.02797818532219648,0.45258109534692714,0.5567660604216754,25.37092619360913,2.071355916986645,21.72381385940817,31.446406242976703,-0.9534932496628896,0.43122184942069,0.26245698967055275,70.7536473856571,68.07973448613589,-0.23434428733192952,-0.18686830773055643,Normal
Drâa-Tafilalet,2015,4,2015-04,24.91265954313818,0.183939984505835,34.97185268624946,0,24.210522357395437,10.673009109588328,0.15970671619643187,0.01236130522445768,0.14171611656886654,0.18922325729104864,36.20308252892468,2.0078681104480354,30.601056330195117,40.0185650854762,0.06578624439774557,1.9604133923864264,0.6132025486477212,88.86028766721941,53.58855692638446,1.364930119639522,1.0884079340335218,Normal
Marrakech-Safi,2015,4,2015-04,14.47972441046286,0.3147455414447483,31.87935811986806,0,29.33850378916761,14.216095150889378,0.2547683797272345,0.03745464352832619,0.20344954538086457,0.31709920548418535,32.66694845415443,2.2993163339255727,28.33455273545247,37.33661753494283,-1.0452082109041854,1.6013277945671625,0.3425323965501237,97.92040198141684,60.62224027936011,0.3139842267745994,0.25037393392205953,Normal
l'Oriental,2015,4,2015-04,26.688321169401405,0.20444247662160253,30.32432319399296,0,31.487542357257944,16.645983187852902,0.19386363211828384,0.02825573135546003,0.1454625726255938,0.271305859350547,31.90275663461627,2.61823812740006,28.08817394066642,37.587287729520106,-0.288311067823178,0.3743964143145238,0.6028609178458173,46.86401565729998,76.45931032133238,0.3799743766986562,0.3029950913805628,Normal
Béni Mellal-Khénifra,2015,4,2015-04,28.77842424880798,0.4106196274922588,29.0828175518455,0,49.11233681427156,21.74762356465394,0.36644485052686143,0.04564930016848695,0.28575499706253144,0.44478304346229647,29.364335318479142,2.805194630696818,22.516849659624977,34.78922140925965,-0.934994690569868,0.9676988870005172,0.10035587675558584,78.51242721874368,46.49793311379041,-0.07162295599344147,-0.057112809249739015,Normal
Casablanca-Settat,2015,4,2015-04,10.2482716813769,0.4648601183605722,29.409022089462677,0,32.930858345119304,16.858328196076588,0.38223964024649215,0.07009801163104828,0.26345462827378907,0.5148885171602124,32.15250706902679,2.956435161809431,24.78166200871581,37.103545757718386,-1.3454825650518114,1.1786422494969209,0.9279706232031868,80.0995764815575,62.44595047639133,0.29680217766837913,0.23667280864020065,Normal
Rabat-Salé-Kénitra,2015,4,2015-04,18.711467703887735,0.5293918440972277,27.699567235262737,0,48.00472547902227,22.808746427463536,0.47439526755327777,0.06018052078794721,0.3410991442609406,0.5675663385603288,29.36563698476833,2.5824058058578743,22.44904432132968,35.45948206735682,-1.2842993308857664,0.9138600966538084,0.6451618663984999,83.13980593886038,59.64371852201353,0.029079479639760417,0.023188246711004036,Normal
Fès-Meknès,2015,5,2015-05,45.389511449006704,0.29292290189390546,35.790335111266096,0,33.317825367428135,18.478162908614397,0.2994434422490039,0.03055143766560891,0.24112257001166845,0.3541952186742659,33.28704562134433,2.6451809624134595,27.67111892822664,37.40013156982573,0.6532947101549164,-0.21342826568317091,-0.9463585007952592,45.80749787422532,16.546332739287827,-0.2910174409608513,-0.2320600059492973,Normal
Guelmim-Oued Noun,2015,5,2015-05,0.13446925384951053,0.18589761427699691,42.604212586683246,0,2.3617233969362155,1.6442261251933337,0.1457898244834792,0.01855265796922255,0.11899221896374287,0.18589761427699691,40.04574512141479,2.324869978580499,36.10638357654064,43.7396702845063,-1.3545911410602465,2.1618352399992227,-1.100477656316327,99.98505575592408,14.875063046326485,-0.5403002285193953,-0.4308404122812845,Normal
Laâyoune-Sakia El Hamra,2015,5,2015-05,0.191002431664299,0.1438672702852909,41.69412208790978,0,0.7615760834176681,0.4421871808343062,0.1174903865747998,0.01080578884209928,0.10758452667654687,0.1534275565024083,39.65273383909053,2.03083201040019,35.17776011564165,42.576017933861536,-1.2903441720694548,2.440995664076549,-1.005197987014683,79.12834494587814,11.920301719544236,-0.30590513999102587,-0.24393159520562097,Normal
Souss-Massa,2015,5,2015-05,2.79104930942175,0.21250230590887312,42.99453645722444,0,7.814218567061556,5.71115169082259,0.19068583659819552,0.02225283468669031,0.15904750035039741,0.24499057167384944,40.833210070437424,1.883759323751541,36.08935976311374,44.06661271720133,-0.8795370057692001,0.98039057126175,-1.1473474129819814,62.190687005608766,13.439149068385062,-0.8287239239832137,-0.6608321415201376,Anormalement sec
Dakhla-Oued Ed-Dahab,2015,5,2015-05,0.03393202695323941,0.04907360248447205,42.580394096626875,0,0.02550294978236352,0.02595974874468993,0.09379542522694696,0.03336058882317648,0.01969875776397515,0.1452832298136646,41.21138198937909,1.7265914327700789,35.94684475974787,44.299353778448975,0.32469794888134484,-1.3405585548719536,-0.7928987027645514,23.388644612380077,20.580134902696855,-0.9370762910426923,-0.7472333237359675,Anormalement sec
Tanger-Tétouan-Al Hoceima,2015,5,2015-05,33.68004547120779,0.4547602146973709,32.61184380072424,0,30.16091883221875,17.010399369832182,0.46449399601761504,0.03266312176331006,0.37782272970045894,0.5217944156235943,29.85441133860625,2.0486605316067488,25.551630859033395,33.589831789237145,0.20688089459146883,-0.29800523632673576,-1.3459684606484574,53.435605024089675,12.166737063817234,-0.8710792050979403,-0.694606635430246,Anormalement sec
Drâa-Tafilalet,2015,5,2015-05,12.920240459437876,0.17343287378299382,42.49294378039112,0,17.182679539574597,9.850086696242178,0.1559009656381178,0.01040547245237917,0.13638402617524892,0.17512755214171108,40.60320184585573,1.915787079195311,36.32309077652773,44.17988833360013,-0.4327311232461382,1.684873822415185,-0.9864049899162816,95.6012302978766,21.47111967494336,-0.10685849342541032,-0.08520995352773211,Normal
Marrakech-Safi,2015,5,2015-05,8.882014107369814,0.2299241808925406,39.76771318590966,0,15.89321787584794,12.979780924026084,0.20987552023574377,0.02043909338843218,0.17771346339236962,0.2525956408468129,37.39801216027418,2.379551465630154,32.826278898344604,41.42504827394755,-0.540163490394519,0.9808977470665936,-0.9958603795139768,69.71451395164819,19.274073861462192,-0.5154940123227392,-0.41105970546464404,Normal
l'Oriental,2015,5,2015-05,28.312013570117085,0.17861195907376326,39.36027282892656,0,22.257154812483023,9.689041774895584,0.17233826447425052,0.01797329152779482,0.13701059691920753,0.2077397890130435,37.02220418029234,2.471745512799086,31.75181164735827,42.13028143419498,0.6249182218743516,0.34905652032688494,-0.9459180310138458,58.80949573098216,26.68992629134075,-0.04177723397922885,-0.033313553764185606,Normal
Béni Mellal-Khénifra,2015,5,2015-05,26.436647732890023,0.2990022281923551,37.75225011074286,0,31.46121691312578,20.05854695673136,0.30012137482123347,0.03035864012585758,0.2501515290136224,0.3834054754721371,34.606404626445226,2.84489459252722,28.043258802144617,38.76630232025299,-0.25049517251046866,-0.03686418839047849,-1.1057863066564677,36.6571007965309,9.456748563248984,-0.8845840238402165,-0.7053755031219194,Anormalement sec
Casablanca-Settat,2015,5,2015-05,10.274271050136203,0.2886372839420553,39.06133426765152,0,13.448865171913438,10.79881977797091,0.27031233586533576,0.02698479080238974,0.23509665607563585,0.3316774824915264,37.64737784223405,2.8549006070046907,32.45491808007863,43.371044826810135,-0.2939760258110112,0.6790843112668005,-0.49527343331961543,55.43034452970708,39.480181122218205,-0.18170914673724778,-0.14489655854873648,Normal
Rabat-Salé-Kénitra,2015,5,2015-05,20.41924079286016,0.3675497709181892,36.48818605117365,0,24.01668216339041,15.414765835942552,0.353453474885689,0.04099405229565434,0.28911135959056516,0.45932856137387446,35.11442208513144,2.6588784457174643,29.651182274201823,39.405281701049766,-0.2333763229890986,0.343861981021927,-0.5166704661715061,46.07865870195774,29.906324834196383,-0.315959991663784,-0.2519494271654362,Normal
Fès-Meknès,2015,6,2015-06,9.737935930033151,0.25614682019118584,37.261399308013736,0,9.612113422459052,4.8091557393189905,0.24306763708460777,0.01833632413021838,0.21338869188133916,0.2854328994255446,39.093247192714344,1.6890652189654447,36.1498579999622,42.112547576682495,0.02616311768516672,0.713293624921449,1.0845335420633535,59.341612054527765,81.35825402991493,1.0492863760823599,0.8367106860407901,Normal
Guelmim-Oued Noun,2015,6,2015-06,0,0.1668131576790317,40.46890419278406,0,0.3608873218814508,0.4447225317293458,0.13490418842262117,0.01434027083935801,0.11168301851565132,0.1668131576790317,41.324717602646786,1.947497252328274,36.44027469811532,44.801732380942866,-0.811488728664379,2.2251301676139787,0.4394426789766113,99.98186439107386,51.81899102543203,0.8209197913227304,0.6546090537710274,Normal
Laâyoune-Sakia El Hamra,2015,6,2015-06,0,0.1375440718784735,38.368745189301656,0,0.2694632248159171,0.3829260689730705,0.11359959867614788,0.00973209229418239,0.10086037884401632,0.14393290107447204,39.8281577872034,1.8698287449117237,35.48211817741443,42.74379911454248,-0.7036951689880044,2.4603623227698987,0.7805060232778946,85.14750561313446,60.24841821443765,1.2194655680651967,0.9724131517541639,Normal
Souss-Massa,2015,6,2015-06,0.1196162750033345,0.19730024192041296,43.29665534284399,0,2.1772649178362227,1.959284409610976,0.17489582267989218,0.01739350534001681,0.15103952263316808,0.2184946580934524,44.19683774693854,1.2262628618074936,40.46109863662471,45.7095784295696,-1.050204162672556,1.2880910893203037,0.7340860040136052,68.56981605629154,45.97366446190111,0.41266701111791265,0.3290645012165576,Normal
Dakhla-Oued Ed-Dahab,2015,6,2015-06,0,0.10819627329192548,37.77050305144363,0,0.3869526980713705,0.6723432769584707,0.0932061514572384,0.03387740998277579,0.00892919254658385,0.153227950310559,40.20281098926717,2.3035676566208725,35.45572395419066,43.33553975555302,-0.5755284708458114,0.4424813420597518,1.0558873453673665,68.78798091221765,70.62385444037655,0.5193504134290973,0.414134835466233,Normal
Tanger-Tétouan-Al Hoceima,2015,6,2015-06,5.113613563334576,0.4046403077044812,35.02577642652016,0,5.191925383171835,3.4086310077753392,0.3933571944387479,0.02444040569737087,0.33484325517909874,0.44455375916416834,35.17935962843084,1.3545469644642256,32.64158334373824,38.85954828318139,-0.02297456652205055,0.46165818216949567,0.11338344549125744,63.61349974739469,61.656277067668,0.2770891991960472,0.2209534968131713,Normal
Drâa-Tafilalet,2015,6,2015-06,3.30846067963754,0.16449311421727017,44.304664272667104,0,5.5933576355686485,3.2915321871872507,0.14770125911433898,0.00921784918441272,0.12793325003846062,0.16449311421727017,44.979537599351424,1.505157147530775,41.26232464041788,47.67967723440489,-0.6941742708229891,1.8216673723981105,0.44837399722112514,99.97265508028384,52.59190068050904,0.7097868518096169,0.5659906172971622,Normal
Marrakech-Safi,2015,6,2015-06,2.670007219746076,0.20896170371365655,39.86289079189488,0,3.370572893999113,2.591529859124305,0.18862189664490964,0.01466689203765469,0.16413488115882688,0.21958718850242284,40.78747621142095,1.474646570946053,37.24078552386652,43.65299240814493,-0.2703289996009395,1.3867837178134266,0.6269878069379777,80.82394098233574,59.107508130966295,0.8874624936511324,0.7076708216404266,Normal
l'Oriental,2015,6,2015-06,7.401860150514805,0.1694820767524187,40.6782284304262,0,7.08540612368128,2.8621728514839684,0.15558312227914853,0.01207053626817067,0.1346702768210855,0.1797867993728928,42.26068320597437,1.7715543074295663,37.77599889536957,45.11080256722886,0.1105642612288252,1.151477793900585,0.8932578408190175,77.1426601537215,60.43199370978773,1.1886310464378653,0.9478254182882345,Normal
Béni Mellal-Khénifra,2015,6,2015-06,8.284465562614978,0.27114263598031907,38.32875618250419,0,8.70993241441487,4.774388167067606,0.2561794275866907,0.01976331257444042,0.21978786703058645,0.3074669921851094,39.84227762019859,1.7351216023072105,35.996293491377365,43.39030720821181,-0.0891144240710557,0.7571204643587954,0.8722855134083094,58.56458125136599,68.45462253770786,0.8608828575360412,0.6864759733363761,Normal
Casablanca-Settat,2015,6,2015-06,2.455713813318153,0.2514538333006906,40.61697563271066,0,1.7035432634330203,1.5619947201830349,0.2352525095926968,0.01466810237567479,0.21048438675435108,0.2720399878450201,41.44341005286428,1.5674015600341638,38.13303302166666,43.9527769298443,0.4815448734660212,1.1045275859856043,0.527264002554396,66.54600267120419,57.3185971394139,1.1683067636587245,0.931618646738494,Normal
Rabat-Salé-Kénitra,2015,6,2015-06,5.083711643573015,0.3073051840801445,39.40307570345538,0,3.935765832785659,2.531485189543595,0.2869178136929839,0.02629365620961331,0.24939462395619097,0.35211784682868336,40.10148685629919,2.0146134270607465,35.40847633279884,43.856966348957634,0.4534673224749621,0.775372212393448,0.3466725394870266,56.36984658393263,52.71812318143627,0.8786111723063565,0.7006126959241602,Normal
Fès-Meknès,2015,7,2015-07,4.441323708648289,0.23665562169015283,43.70727899609468,0,2.011808998700835,1.369767473349977,0.2214192368063562,0.01331093465692328,0.1974751584238394,0.2460732199757657,41.54305936325047,1.591970002352433,38.10120179571907,44.816261173351606,1.7736694418693577,1.1446517676256411,-1.3594600586984489,80.6048667965463,16.51482828979958,0.8025837920475887,0.6399877579241984,Normal
Guelmim-Oued Noun,2015,7,2015-07,0.8131434725956306,0.15209311378063553,46.694839599293935,0,0.17453330317722293,0.2834044439898275,0.12880709784732516,0.01090972243841863,0.11170128097705802,0.15209311378063553,42.69070372141098,2.2797800814758946,38.58901547995516,46.91656211643069,2.253352701277083,2.134427898120356,-1.756369357912249,99.97524864763284,2.662515871289157,1.3238330041542994,1.055636713063014,Normal
Laâyoune-Sakia El Hamra,2015,7,2015-07,0.3685496221528276,0.12933141904409037,43.13025678898208,0,0.08753454485793617,0.14470664845609962,0.11173354126884602,0.0077440656259588,0.1034991432011856,0.13781966469062618,39.59726191664897,1.9001817040928957,36.17017997754194,43.36080045520305,1.9419638302254256,2.2724339675344036,-1.8592931742912904,75.24580088551902,3.2061676223968067,1.125250178969871,0.8972849268553758,Normal
Souss-Massa,2015,7,2015-07,1.0990056104184909,0.18154995167431692,46.904630273965495,0,0.2034918760075974,0.2706752495034682,0.1640255062995521,0.01504289270312121,0.1400071853428638,0.1975509016900852,45.023317612921026,1.3848863076867768,42.1431644626615,47.14716393088275,3.3084433691430624,1.1649651247681072,-1.3584600054187044,72.18085810623545,4.846786531030793,1.7899234086846596,1.4273015235675361,Normal
Dakhla-Oued Ed-Dahab,2015,7,2015-07,0.08915968618796306,0.1177835403726708,43.60919147476874,0,0.2652486108978126,0.2769214425803894,0.0959901337792642,0.02571670779742876,0.03512049689440993,0.1436248447204969,39.83126052011749,1.6717101729122985,36.562818564791215,43.60919147476874,-0.6358804253980134,0.847441545203759,-2.259919820951794,76.17706334165386,0,-1.4486807205455705,-1.1551914397929903,Sécheresse modérée
Tanger-Tétouan-Al Hoceima,2015,7,2015-07,1.37083608379989,0.3607472811999128,40.4329043825696,0,0.44968687680094344,0.6758777472101855,0.355531696183931,0.01921990077425652,0.31383072234919374,0.38948219374205606,38.10149623916684,1.2519810394418096,35.62278781370962,40.81785431389688,1.3628932315069788,0.27136378471670575,-1.8621752805794964,62.00852030369715,7.40989918653559,-0.19518724856062358,-0.1556441219215399,Normal
Drâa-Tafilalet,2015,7,2015-07,2.505069937001992,0.154639942418848,48.17069593634086,0,0.9446280766015857,0.845438283016085,0.13999885514773133,0.00735033613490755,0.12408658447067096,0.154639942418848,45.70663189721799,1.4046953523519683,42.143479416490415,48.17069593634086,1.8457194235794003,1.991893568184524,-1.7541625911961192,99.96728108208217,0,0.9980766629486563,0.7958755859339628,Normal
Marrakech-Safi,2015,7,2015-07,3.237955568706494,0.19249318245802632,43.16858967678552,0,0.41155354474556066,0.6731936693023214,0.17776779495785114,0.01173019994954278,0.15982528444359093,0.2000005113532145,41.81297248325585,1.574883154134309,38.514983139888734,44.82707273659144,4.198497628312719,1.255339854692686,-0.8607731881384169,81.29330235687202,26.274665575179935,2.7179260071994547,2.1672994007438278,Normal
l'Oriental,2015,7,2015-07,1.4323086693177214,0.15940436821432616,47.80872713577191,0,1.0911758526326427,0.8309722373029216,0.14861011635323057,0.00949387173485872,0.13144728369045913,0.16778620332599456,44.029384195689715,1.4677352886661952,40.73411197970277,47.80872713577191,0.4105225197321755,1.1369704755397372,-2.574948609102854,76.91310994711277,0,-0.8466754066636963,-0.6751468202688655,Anormalement sec
Béni Mellal-Khénifra,2015,7,2015-07,6.89249991705548,0.25698907980735114,42.910974277116736,0,1.5808075157973676,1.601000642092336,0.23817904745753615,0.01544900494785905,0.20652708713266343,0.26438247570468654,42.030095395096325,1.5386756807686572,38.109885087143184,44.85892652786904,3.3177328363318463,1.2175562383014,-0.5724915867782883,87.20583049723992,28.862607847345156,2.323760672675011,1.8529883080040146,Normal
Casablanca-Settat,2015,7,2015-07,2.006052630490062,0.2291365563478528,42.523036192892384,0,0.2520123087202013,0.44829002825707154,0.2220770867228174,0.01012686662483494,0.2046347605973949,0.24958656976673055,42.10493742298175,1.45535123499734,38.661806657528125,44.9649826912454,3.912735531034403,0.697103051374537,-0.28728375656437294,54.49468382862211,38.741463210675555,2.637987375734277,2.1035555947638853,Normal
Rabat-Salé-Kénitra,2015,7,2015-07,1.721250052719994,0.2861719571169751,42.30355579803909,0,0.43153488426967473,0.5591751747657427,0.26840071000271426,0.01798314306281337,0.2381445404921823,0.30173132971888106,41.42357447261884,1.7439736038805924,36.71173583521653,45.09175219146385,2.306459990808112,0.9882169680899257,-0.5045840851387705,75.51861848495685,33.27192868965325,1.614554900450748,1.2874610489564098,Normal
Fès-Meknès,2015,8,2015-08,7.943776470955935,0.238722208172516,38.3205435789598,0,5.631517483774288,2.69969470859358,0.22226210777239988,0.01319609481634488,0.19118279732519516,0.24680099407593592,40.62076907846503,1.2946175776272513,37.501624875793325,42.38671583816686,0.8564890614562233,1.2473463270155027,1.7767605965315545,85.45919807599692,83.23619696964094,2.2743785973222193,1.8136105832108842,Normal
Guelmim-Oued Noun,2015,8,2015-08,1.119235611256061,0.155796865636299,40.4823731534522,0,0.474435294983548,0.42045802654563214,0.1295170448694012,0.01056958868020722,0.113364963706409,0.155796865636299,43.46837951972559,2.0114717767813763,39.37388072181294,47.69720865115778,1.5335664336581123,2.4863617272174263,1.4844883237941304,99.97643837918356,86.68199656136613,3.106569827671511,2.4772075869787393,Normal
Laâyoune-Sakia El Hamra,2015,8,2015-08,1.4381610590129787,0.1311744673953316,39.99734586695592,0,0.9118033335055336,0.7579590190464476,0.11351686201442132,0.00711159165774714,0.10527665339014454,0.13664207576880325,41.05226066771508,1.7716715792230286,36.92541050422448,44.55432034442102,0.6944408764600901,2.4829329678504037,0.5954347369628178,82.54172228388077,59.73289237428538,2.001820479415604,1.5962702126334143,Normal
Souss-Massa,2015,8,2015-08,3.997555955324436,0.1819153875690578,42.3502104397471,0,1.303434904060604,1.0568088864088787,0.16471798389214795,0.01409598654573963,0.14203091164721968,0.19701586803791368,44.24878028790957,1.3432600166473316,41.4254893808193,47.21156121155239,2.5492982562047444,1.22002128911705,1.413404571440415,72.52387953268239,84.0180093199505,3.1065515714250247,2.477193029278506,Normal
Dakhla-Oued Ed-Dahab,2015,8,2015-08,5.8247484422249105,0.15747329192546583,41.13694469946301,0,4.964151662273183,2.2960967710932154,0.10283456760630674,0.03366133263634848,0.037977950310559,0.16009223602484474,41.43375027328594,1.4742754752727152,36.774854499653394,43.33771902341065,0.3748085841965541,1.6231895780667522,0.2013230083529849,97.8473207978228,33.53369496827885,1.138000320912195,0.9074520082688506,Normal
Tanger-Tétouan-Al Hoceima,2015,8,2015-08,2.383428875587118,0.3581487478302151,36.09576526407795,0,1.531163959564739,1.2128977262994518,0.3472701580996577,0.01882953146225645,0.3130557534578626,0.37955996998125696,37.82240631212962,0.989861168897178,35.267466450243546,39.40677641819624,0.7026684093329427,0.5777408616015419,1.744326479616689,67.79452082472088,79.9892537845031,1.8378235887163863,1.4654975712904292,Normal
Drâa-Tafilalet,2015,8,2015-08,8.283308238916748,0.15685555339443089,42.28978686428179,0,4.588428619348309,2.4172764779589406,0.14165021858353077,0.00731214958888106,0.13006428507065776,0.15685555339443089,43.96957750029168,1.579954449049089,39.650523460359665,46.80741192479877,1.5285300019500705,2.079461672121909,1.0631892818308075,99.962688332958,63.122665257359294,2.640601756333461,2.1056403260961285,Normal
Marrakech-Safi,2015,8,2015-08,4.422982175841501,0.1939054818476713,38.53631580408521,0,1.4815481345805626,0.9548552754630052,0.17803455311819685,0.01080200148937641,0.15906235050499876,0.1971621943000704,41.424482701691765,1.5243549133281953,37.821983118533275,44.35479918422254,3.080502477021609,1.4692581504532511,1.89468139758915,91.42816625026016,89.06533438409296,3.8710197487421723,3.086787042580721,Normal
l'Oriental,2015,8,2015-08,9.223870879793544,0.15879252451815634,40.18605792405911,0,4.73428953395807,2.907421588463928,0.14908744425444723,0.0087600452694891,0.1320433322066057,0.1672529312954373,42.46252884770571,1.543142353136289,38.75539950561873,44.52195195350699,1.5441796826608298,1.1078801496051058,1.4752177069211387,75.94973538478752,75.19027269072079,2.4530001550263187,1.9560450696341987,Normal
Béni Mellal-Khénifra,2015,8,2015-08,12.13855420155273,0.2628832021162014,37.86047863809251,0,5.0203679948835855,2.359043991017038,0.24089165614740635,0.01590843725841776,0.2148679375298337,0.27513718697599837,41.047329931737025,1.3351980601989517,37.86047863809251,42.853294927215266,3.0174029114227454,1.3823825440276027,2.386800422080944,79.65471539132233,99.99979971263927,4.104525219442208,3.2729864701508826,Normal
Casablanca-Settat,2015,8,2015-08,1.7954104898349148,0.2353631313831697,39.863245964359535,0,0.3777831478021399,0.4380330663461794,0.22237804256188548,0.0091074037746473,0.2073783971741715,0.24057565758878643,42.13514554404754,1.3333861442066202,38.7623046831844,44.6935029359412,3.236347780449109,1.4257728264372556,1.703857198126061,84.27293868747377,81.43799316668031,3.8274771201143274,3.052065746753695,Normal
Rabat-Salé-Kénitra,2015,8,2015-08,3.945555171833316,0.2902154887750654,39.53846624872437,0,1.0195985935925973,1.002585029365351,0.2701994999543591,0.01732898296047895,0.22723842580610015,0.3025063103070921,41.32443343669748,1.3874426327959,38.40468679381112,44.206377546836315,2.9184123964955724,1.1550584859108837,1.287236780647376,83.65944843752276,80.45763642114683,3.229957745103274,2.5755982564820776,Normal
Fès-Meknès,2015,9,2015-09,26.34716631124287,0.24743926420429063,34.74219085922685,0,19.92610333867024,14.133107687359344,0.23196735865617643,0.01515889852374668,0.203083986625976,0.26521026332914444,35.014587722481984,1.7972487703093376,30.7640184991839,38.312055350499215,0.4543277469197827,1.0206484015891513,0.15156324920352995,71.38386773672406,47.29520843726987,0.8707421602174031,0.6943378727171784,Normal
Guelmim-Oued Noun,2015,9,2015-09,6.3728071070130925,0.1555295799597445,41.69012665493663,0,4.9876252280573805,3.4055295883877,0.13148677459231445,0.00987892251703689,0.11736279064472352,0.1555295799597445,40.64448163344597,1.7726184521880644,36.206038523828184,43.23782247314943,0.4067449255701539,2.4337477418176476,-0.5898872485502706,99.973806073849,22.00997113065572,1.0368083987120114,0.826760631180718,Normal
Laâyoune-Sakia El Hamra,2015,9,2015-09,12.567378964883927,0.13053952389773993,41.28308235120016,0,7.763013215500406,3.920725456449238,0.1166624337361416,0.00617483584933458,0.10902218414227496,0.13420898944053353,40.11181758380224,1.668883708342495,34.73015451933453,41.999091997479965,1.2253767326352256,2.247361792312867,-0.7018252749085757,85.39709499184845,9.850252026617856,1.3978470417471043,1.1146561929519474,Normal
Souss-Massa,2015,9,2015-09,16.519181578582796,0.18750176235443855,40.68503164863241,0,9.20660728864654,5.920568862879646,0.17114710479764114,0.01411251203929928,0.15269017484845274,0.2038973134716234,39.98674694101909,1.7857438388547138,35.87729153089905,42.69511253653623,1.2351134594150408,1.1588764290336402,-0.3910329647622712,67.96863011444576,29.48270331490801,1.0862014304886838,0.8661470927278468,Normal
Dakhla-Oued Ed-Dahab,2015,9,2015-09,22.556991645201517,0.08697826086956523,40.41111556058997,0,14.110206338141762,8.032527336462099,0.10777187052078356,0.03674005365217463,0.031872049689441,0.19157546583850932,40.95085314421266,1.633376425959523,35.64021014215677,43.17295167739096,1.051572556587167,-0.5659656855179247,0.33044286365625797,34.50318233046303,36.66437295698121,0.6122259553077487,0.48819465377039917,Normal
Tanger-Tétouan-Al Hoceima,2015,9,2015-09,8.595348628702476,0.3616568721656518,33.176410762891756,0,18.16066921303675,10.095571547151929,0.35652293442487326,0.01732473977423203,0.32301650919128616,0.3879066545010358,33.09692574699616,1.198799671761808,31.026307320930613,35.46206242976653,-0.9474768753466718,0.29633563376313987,-0.06630383521775393,59.53817636300559,51.527788572975226,-0.5049282904064054,-0.4026345008354381,Normal
Drâa-Tafilalet,2015,9,2015-09,38.55816433485534,0.1608383008065757,38.82090211862689,0,21.448420872646295,13.050357871870984,0.14734803082518894,0.00888277623194226,0.13372888321135795,0.1663424082987187,38.92782133962095,2.134316350491433,34.16871883733993,42.296409400924695,1.311055499794971,1.5186997430911373,0.05009530146242832,83.09775697942796,42.7612613814714,1.587649734483707,1.266006620129863,Normal
