nom_fr,year,month,day_of_year,date,NDVI_median,NDWI_median,NDDI_median,NDDI_mean
Drâa-Tafilalet,2014,7,201,2014-07-20,0.1064209663768843,-0.0830099927542673,4.379280212529463,1.118419241943263
Marrakech-Safi,2014,7,201,2014-07-20,0.1990797924232701,-0.10513503625258996,4.226805295053239,3.1983858663320506
l'Oriental,2014,7,201,2014-07-20,0.17941211731607995,-0.121197910670178,2.9290927617084463,4.736146112508895
Béni Mellal-Khénifra,2014,7,201,2014-07-20,0.19706636025236,-0.037928576534154525,1.4336278302856535,1.6804711345150838
Casablanca-Settat,2014,7,201,2014-07-20,0.2188871773469881,-0.07887228012405707,2.984513692971203,3.0280483225670367
Rabat-Salé-Kénitra,2014,7,201,2014-07-20,0.25405884965529846,-0.0716956086936532,2.2850706252223705,0.513515947959467
Fès-Meknès,2014,7,209,2014-07-28,0.2310764763295907,-0.07221688357826059,2.393259145353917,3.3923842057163447
Guelmim-Oued Noun,2014,7,209,2014-07-28,0.08653220816289704,-0.08621843233565842,6.8698792997958735,1.4632128043773007
Laâyoune-Sakia El Hamra,2014,7,209,2014-07-28,0.0897991182432948,-0.09778994685894041,-9.825749680495154,2.940823701005871
Souss-Massa,2014,7,209,2014-07-28,0.1288656439130443,-0.10574191484831114,8.105722332775242,14.16725385057836
Dakhla-Oued Ed-Dahab,2014,7,209,2014-07-28,0.08293877065987397,-0.08977217988100844,-7.607983248392004,4.176230608814901
Tanger-Tétouan-Al Hoceima,2014,7,209,2014-07-28,0.2775375748027733,-0.07083080278275979,2.4683143734659203,2.4475576372687833
Drâa-Tafilalet,2014,7,209,2014-07-28,0.1037865308717888,-0.08391103386230592,4.4047453733563655,1.4570215507658175
Marrakech-Safi,2014,7,209,2014-07-28,0.19512701352181874,-0.11339447423967941,5.484085557308122,9.170933726282492
l'Oriental,2014,7,209,2014-07-28,0.17940241117895445,-0.11063199995603007,6.155806539349363,7.490747544495972
Béni Mellal-Khénifra,2014,7,209,2014-07-28,0.1900549393055818,-0.04225249627265767,1.2753107123911072,1.654868345357278
Casablanca-Settat,2014,7,209,2014-07-28,0.21694775103564568,-0.10982023393767908,3.33638725501075,4.22078200323718
Rabat-Salé-Kénitra,2014,7,209,2014-07-28,0.25409936465712757,-0.09811722360264605,2.380815246909906,1.75654144661823
Fès-Meknès,2014,8,217,2014-08-05,0.20700012182030209,-0.06361056426957677,1.630362010064933,2.6676183741508175
Guelmim-Oued Noun,2014,8,217,2014-08-05,0.07310378008446311,-0.0816594818955219,-7.264008972980138,11.597444839507592
Laâyoune-Sakia El Hamra,2014,8,217,2014-08-05,0.08006691013204079,-0.09664438784107986,-7.065044153369497,-2.6833577147188885
Souss-Massa,2014,8,217,2014-08-05,0.11014936639513032,-0.0957342670077221,5.463850962622871,11.394857839968996
Dakhla-Oued Ed-Dahab,2014,8,217,2014-08-05,0.07913624021522153,-0.0878090446649531,-7.338148866989366,3.049970342812998
Tanger-Tétouan-Al Hoceima,2014,8,217,2014-08-05,0.27353713273412095,-0.07067678197805041,2.614826610926123,4.440296118281588
Drâa-Tafilalet,2014,8,217,2014-08-05,0.10838866169729884,-0.08536760257259268,5.218349799320288,7.72558129354753
Marrakech-Safi,2014,8,217,2014-08-05,0.19503957107411218,-0.1135139311560755,4.9672458485799735,4.181977190276769
l'Oriental,2014,8,217,2014-08-05,0.17165301356436097,-0.11738252320386049,6.078879499040768,8.55994944851065
Béni Mellal-Khénifra,2014,8,217,2014-08-05,0.20152884573914454,-0.03383652332973494,1.3859376922347475,1.840217420547475
Casablanca-Settat,2014,8,217,2014-08-05,0.20356436523527893,-0.07008482984924623,2.920108307986364,2.0051370744245514
Rabat-Salé-Kénitra,2014,8,217,2014-08-05,0.24150417374878896,-0.0728146311113782,3.1304644620612763,10.315046137356237
Fès-Meknès,2014,8,225,2014-08-13,0.22256511385375455,-0.07220317630869616,2.1198034489540722,1.212706622523056
Guelmim-Oued Noun,2014,8,225,2014-08-13,0.09578085926501621,-0.09564458225644097,-7.71457148847227,5.569724781947802
Laâyoune-Sakia El Hamra,2014,8,225,2014-08-13,0.08002371320836976,-0.09779249425348738,-6.979857687256311,-5.259426354237113
Souss-Massa,2014,8,225,2014-08-13,0.12709718101257536,-0.10722924845237816,9.158819391913486,9.243046401505556
Dakhla-Oued Ed-Dahab,2014,8,225,2014-08-13,0.08546541999295292,-0.08582589989694185,-7.77861194147065,-0.5923167081504335
Tanger-Tétouan-Al Hoceima,2014,8,225,2014-08-13,0.27834371244370754,-0.09200463143745857,2.210426955708367,2.7972675817259245
Drâa-Tafilalet,2014,8,225,2014-08-13,0.10343343211420505,-0.09100057307976846,4.45228708622305,1.2182674254323387
Marrakech-Safi,2014,8,225,2014-08-13,0.19133493649149655,-0.1132562183578183,4.786516990489365,8.650730098837565
l'Oriental,2014,8,225,2014-08-13,0.1679505471277688,-0.11864116266734803,4.2229211283232075,14.60513435631622
Béni Mellal-Khénifra,2014,8,225,2014-08-13,0.1930010292529777,-0.03591546837382237,1.2131907275785425,1.1173443913685595
Casablanca-Settat,2014,8,225,2014-08-13,0.21823392132024008,-0.09608481443388267,3.1976403045167348,0.9982215049319387
Rabat-Salé-Kénitra,2014,8,225,2014-08-13,0.2223846238643735,-0.0755202399856377,3.0526196400859353,1.4803025077862748
Fès-Meknès,2014,8,233,2014-08-21,0.19955926970350085,-0.06668896208065525,2.0717780570649333,2.4387384630565867
Guelmim-Oued Noun,2014,8,233,2014-08-21,0.0922971712478759,-0.08784865699470275,6.138534474766638,10.235701411646048
Laâyoune-Sakia El Hamra,2014,8,233,2014-08-21,0.08401255542437089,-0.1033486671156055,-6.9151345896435465,3.0388737874820664
Souss-Massa,2014,8,233,2014-08-21,0.1310341019270886,-0.10573287601288553,8.274525988278423,8.49767727106146
Dakhla-Oued Ed-Dahab,2014,8,233,2014-08-21,0.08583664392748899,-0.08991567278936535,-7.5452890484466275,3.690537916849657
Tanger-Tétouan-Al Hoceima,2014,8,233,2014-08-21,0.26575739047837826,-0.07448395291511413,2.8124721443609673,3.339198992299962
Drâa-Tafilalet,2014,8,233,2014-08-21,0.10772448473332186,-0.09074843791156252,4.616719116110924,-8.183733393847925
Marrakech-Safi,2014,8,233,2014-08-21,0.1838357094425234,-0.11326687339356155,4.7995513668569485,7.179646158868045
l'Oriental,2014,8,233,2014-08-21,0.17957576263754244,-0.12116375688469795,6.434553004218402,5.796384132084184
Béni Mellal-Khénifra,2014,8,233,2014-08-21,0.18981985202589322,-0.03976954354379839,1.434424821795684,2.2146690489595473
Casablanca-Settat,2014,8,233,2014-08-21,0.21115704065074123,-0.09812620347124998,2.86936276610929,2.1282017618188345
Rabat-Salé-Kénitra,2014,8,233,2014-08-21,0.2333078950981543,-0.10961933585806267,3.1046482639535187,5.339523313486691
Fès-Meknès,2014,8,241,2014-08-29,0.20541377631321453,-0.07195553453296423,2.7488816242176415,2.088187903756927
Guelmim-Oued Noun,2014,8,241,2014-08-29,0.0948149883927048,-0.09667177378884344,6.468394343847407,8.278204709115046
Laâyoune-Sakia El Hamra,2014,8,241,2014-08-29,0.08983399570328049,-0.09773623304878268,-7.294019498952871,-1.2103532004994144
Souss-Massa,2014,8,241,2014-08-29,0.12300250882155549,-0.10707254227407004,6.123105259873997,1.9059186176602783
Dakhla-Oued Ed-Dahab,2014,8,241,2014-08-29,0.08628751902660904,-0.08558107392609124,-7.629069331415323,2.90920897453998
Tanger-Tétouan-Al Hoceima,2014,8,241,2014-08-29,0.3304054714231833,-0.0861516129321039,3.1811861945274718,3.7750984512793435
Drâa-Tafilalet,2014,8,241,2014-08-29,0.10378322640157588,-0.09687574575949223,4.929403310007783,6.179477958469975
Marrakech-Safi,2014,8,241,2014-08-29,0.18380235546466597,-0.11739242398439972,6.458194830045115,5.610795934419337
l'Oriental,2014,8,241,2014-08-29,0.17228995479933382,-0.12094739569612847,4.5426990012050465,0.019035849008246016
Béni Mellal-Khénifra,2014,8,241,2014-08-29,0.19709165423871577,-0.0460748327177702,1.369147347449069,1.6827652267638182
Casablanca-Settat,2014,8,241,2014-08-29,0.17313617732331962,-0.11758216922258664,3.1194175571018476,4.789430186787792
Rabat-Salé-Kénitra,2014,8,241,2014-08-29,0.2521630429331911,-0.12046866344130852,3.25992358843201,-0.37103474049931395
Fès-Meknès,2014,9,249,2014-09-06,0.2305361552584721,-0.07198614734886274,2.0065547098999494,1.5962076184963347
Guelmim-Oued Noun,2014,9,249,2014-09-06,0.1081972241361423,-0.10517979810443497,-7.502276028204455,-0.10466274940806189
Laâyoune-Sakia El Hamra,2014,9,249,2014-09-06,0.08635102993369766,-0.10535306164273081,-7.097768204020806,-2.445724478044454
Souss-Massa,2014,9,249,2014-09-06,0.13673028179033833,-0.11682077107321404,9.515206833674,7.396520940815158
Dakhla-Oued Ed-Dahab,2014,9,249,2014-09-06,0.08098182870719661,-0.09021339248844758,-7.415643415207508,-1.2450381053183097
Tanger-Tétouan-Al Hoceima,2014,9,249,2014-09-06,0.2649006723799599,-0.08546666166139248,2.7611198118744253,4.336726095762005
Drâa-Tafilalet,2014,9,249,2014-09-06,0.11899788365197153,-0.0947929620071827,3.133305969080212,2.756175900293123
Marrakech-Safi,2014,9,249,2014-09-06,0.17671110812652105,-0.11786681178626823,6.445056064588155,5.378148977712948
l'Oriental,2014,9,249,2014-09-06,0.17996065385005133,-0.12064191151560186,6.347169299589729,5.883933549201788
Béni Mellal-Khénifra,2014,9,249,2014-09-06,0.2130503505697588,-0.04141636926632357,1.260285386323507,1.6542962190858568
Casablanca-Settat,2014,9,249,2014-09-06,0.21933224300072357,-0.09465463649162967,3.0385486836616287,3.4464188503376603
Rabat-Salé-Kénitra,2014,9,249,2014-09-06,0.2418590652846619,-0.10967075911269739,3.3001214972988833,0.7898892940137461
Fès-Meknès,2014,9,257,2014-09-14,0.2227554836441076,-0.08013127789522867,2.5603804642264807,0.8753684305832014
Guelmim-Oued Noun,2014,9,257,2014-09-14,0.09981608732905077,-0.08879041824167021,5.473935965509535,4.684048607507646
Laâyoune-Sakia El Hamra,2014,9,257,2014-09-14,0.08390333277814033,-0.10363757569851227,-6.792479825821894,-4.3872579856975005
Souss-Massa,2014,9,257,2014-09-14,0.14455595245895805,-0.126684685634965,9.219813378172567,13.974264926330166
Dakhla-Oued Ed-Dahab,2014,9,257,2014-09-14,0.08596403029460463,-0.08626093576498597,-7.289489795635184,-2.2217737917593103
Tanger-Tétouan-Al Hoceima,2014,9,257,2014-09-14,0.27918920101850475,-0.09328293855041175,1.6101001147457181,2.5179695621402103
Drâa-Tafilalet,2014,9,257,2014-09-14,0.11123476286208539,-0.0753778784387681,3.330513154059956,16.0193657909229
Marrakech-Safi,2014,9,257,2014-09-14,0.19120433441859624,-0.11363610827887469,6.004488680007879,5.876026806711749
l'Oriental,2014,9,257,2014-09-14,0.15778146560353062,-0.128768813876574,6.053158456092428,2.384646453454877
Béni Mellal-Khénifra,2014,9,257,2014-09-14,0.1932096665888338,-0.024734664316171818,1.369083625631431,1.5314059363852264
Casablanca-Settat,2014,9,257,2014-09-14,0.17678659759327361,-0.11123024633559234,3.7290551997148578,6.393855804517506
Rabat-Salé-Kénitra,2014,9,257,2014-09-14,0.2695631062115945,-0.11421560955417617,2.4336168020187277,3.588978161125895
Fès-Meknès,2014,9,265,2014-09-22,0.22238677495036444,-0.08191274977538957,2.2675927874218442,0.9630433042375993
Guelmim-Oued Noun,2014,9,265,2014-09-22,0.10669035781086071,-0.10164240475150109,7.079565548353961,10.934832528865087
Laâyoune-Sakia El Hamra,2014,9,265,2014-09-22,0.08123854827024704,-0.09785214609604553,-7.054377901801321,-1.2033747061702096
Souss-Massa,2014,9,265,2014-09-22,0.14418968231047136,-0.12106454569633172,8.876999544607408,11.068763338986686
Dakhla-Oued Ed-Dahab,2014,9,265,2014-09-22,0.08193064053045282,-0.08999077003262906,-7.449684352546567,-0.15549569780165273
Tanger-Tétouan-Al Hoceima,2014,9,265,2014-09-22,0.26579378836020673,-0.09346767429000861,3.1182944156725934,3.183873335737477
Drâa-Tafilalet,2014,9,265,2014-09-22,0.11313036733010173,-0.0957647578241864,1.7655509535774794,-0.8035918826127716
Marrakech-Safi,2014,9,265,2014-09-22,0.1958605918664678,-0.14067123456225955,6.314465409662641,7.455326786725747
l'Oriental,2014,9,265,2014-09-22,0.20151964175836315,-0.0933937064891353,5.160223144634004,3.8877193686985883
Béni Mellal-Khénifra,2014,9,265,2014-09-22,0.2228494245496089,-0.044282035478094936,1.425296865142531,1.691514761283642
Casablanca-Settat,2014,9,265,2014-09-22,0.19342788817259812,-0.13305896366618977,4.202931014122388,3.067580669070257
Rabat-Salé-Kénitra,2014,9,265,2014-09-22,0.30416624703093426,-0.14121873558161444,4.237765182232007,3.6514286178230777
Fès-Meknès,2014,9,273,2014-09-30,0.22653144578899076,-0.08184347229184646,2.5936936542754303,6.879654119731477
Guelmim-Oued Noun,2014,9,273,2014-09-30,0.09958195719297301,-0.09767502366304033,9.184910639603588,6.797579052496694
Laâyoune-Sakia El Hamra,2014,9,273,2014-09-30,0.08988868211133888,-0.10571042212718373,-6.810723183923474,-5.433213511087407
Souss-Massa,2014,9,273,2014-09-30,0.14111788837825803,-0.12073292541471857,8.928505164973458,14.587150646499625
Dakhla-Oued Ed-Dahab,2014,9,273,2014-09-30,0.08581386377290745,-0.09310343826975247,-7.47762606006018,1.888906379006203
Tanger-Tétouan-Al Hoceima,2014,9,273,2014-09-30,0.3006549979359354,-0.12755527293041338,3.654619044646428,2.145037690884895
Drâa-Tafilalet,2014,9,273,2014-09-30,0.10702078339070195,-0.08897895294662755,3.4870881019356412,8.154270727571863
Marrakech-Safi,2014,9,273,2014-09-30,0.19137742945498282,-0.12925110145106145,5.306209536208877,8.719019969113116
l'Oriental,2014,9,273,2014-09-30,0.20141593005359879,-0.11806183651251653,4.889957945907008,7.299511900780929
Béni Mellal-Khénifra,2014,9,273,2014-09-30,0.22281272122891976,-0.04079867605405638,1.1201682826187112,1.1447450282748957
Casablanca-Settat,2014,9,273,2014-09-30,0.2183798509480166,-0.0953692141999013,4.594126249983126,2.869601750406549
Rabat-Salé-Kénitra,2014,9,273,2014-09-30,0.1955421033479911,-0.14071534858824195,4.823772729582945,3.4716306208140213
Fès-Meknès,2014,10,281,2014-10-08,0.23805475027781525,-0.10536303768511963,2.844372010184495,6.35479265458064
Guelmim-Oued Noun,2014,10,281,2014-10-08,0.09986720685485409,-0.1033435148526795,6.500164459681158,14.299125940086169
Laâyoune-Sakia El Hamra,2014,10,281,2014-10-08,0.09465186590747608,-0.10384561299404675,-9.632579817220375,-0.9343392794883887
Souss-Massa,2014,10,281,2014-10-08,0.14161087408713782,-0.11703049539803796,8.298328680041203,7.534073179726195
Dakhla-Oued Ed-Dahab,2014,10,281,2014-10-08,0.0885607250439605,-0.08686890655552429,-7.017417394413763,2.518687613360796
Tanger-Tétouan-Al Hoceima,2014,10,281,2014-10-08,0.2787252671511327,-0.09306708171230454,2.6454812586082688,5.604518413022245
Drâa-Tafilalet,2014,10,281,2014-10-08,0.11938968522343243,-0.0958094261071635,3.968524328606816,4.526708718058294
Marrakech-Safi,2014,10,281,2014-10-08,0.21089788759205944,-0.12919493559592615,6.088979788072639,9.669817490338081
l'Oriental,2014,10,281,2014-10-08,0.18087331045371702,-0.11099641045031647,3.719760548064587,3.280688746995856
Béni Mellal-Khénifra,2014,10,281,2014-10-08,0.21707496019398043,-0.04452724492489495,1.4167537910755332,2.248592936442371
Casablanca-Settat,2014,10,281,2014-10-08,0.19278959668893225,-0.1575684873925505,4.610104679331617,2.387605720283441
Rabat-Salé-Kénitra,2014,10,281,2014-10-08,0.306465900961743,-0.07300332922294174,3.389976599469407,3.453329322085497
Fès-Meknès,2014,10,289,2014-10-16,0.24373481043735992,-0.11722065034038612,3.742914057839817,3.7493891397810315
Guelmim-Oued Noun,2014,10,289,2014-10-16,0.0990551471887942,-0.10791231738437317,6.6589774735215865,9.589137954894758
Laâyoune-Sakia El Hamra,2014,10,289,2014-10-16,0.08563737144464106,-0.095034199374316,-7.257089735260858,1.0766320121425526
Souss-Massa,2014,10,289,2014-10-16,0.13665684386125593,-0.11710719560771302,6.359802237449264,-0.44943853688462104
Dakhla-Oued Ed-Dahab,2014,10,289,2014-10-16,0.09000741358811402,-0.07914216059379643,-7.522494317836088,4.626076858599181
Tanger-Tétouan-Al Hoceima,2014,10,289,2014-10-16,0.3077414277109421,-0.06796126390348954,3.0235384764801783,6.934534800903914
Drâa-Tafilalet,2014,10,289,2014-10-16,0.11317019566644519,-0.0919967555683793,2.497833287610206,0.39706909926865014
Marrakech-Safi,2014,10,289,2014-10-16,0.18377542847532535,-0.12132890072502084,5.381159247638424,5.414025865531149
l'Oriental,2014,10,289,2014-10-16,0.1854465422319141,-0.09662607426901351,4.882768174650291,2.9649476874077463
Béni Mellal-Khénifra,2014,10,289,2014-10-16,0.21507279503657065,-0.04903153446000672,1.9608017540492646,6.33636232966933
Casablanca-Settat,2014,10,289,2014-10-16,0.21898034329976462,-0.12314431052630202,3.781942561311717,7.283377759412899
Rabat-Salé-Kénitra,2014,10,289,2014-10-16,0.17527800810728805,-0.15795005815883117,4.31088286762827,1.2533066086083493
Fès-Meknès,2014,10,297,2014-10-24,0.21671959458363524,-0.1212023003654997,2.780450386763162,-3.6669677012759423
Guelmim-Oued Noun,2014,10,297,2014-10-24,0.09186131484884744,-0.09566308199156318,-7.958340005351344,1.2677801948853624
Laâyoune-Sakia El Hamra,2014,10,297,2014-10-24,0.09403347023566339,-0.10049587555588617,-7.473530438848545,2.8233881339204916
Souss-Massa,2014,10,297,2014-10-24,0.13630465615897394,-0.11345630319747875,8.538375227745911,16.030819357586992
Dakhla-Oued Ed-Dahab,2014,10,297,2014-10-24,0.09252414257462645,-0.09111964598291539,6.643035245045591,5.605074482682097
Tanger-Tétouan-Al Hoceima,2014,10,297,2014-10-24,0.28039778587070324,-0.0952361450881672,2.6847845523406395,2.0829942863696576
Drâa-Tafilalet,2014,10,297,2014-10-24,0.11850070103761624,-0.08095343145244804,2.744277876938495,-1.1933588791018226
Marrakech-Safi,2014,10,297,2014-10-24,0.2034082469848986,-0.1171642807679815,5.216282775378998,5.782855432851305
l'Oriental,2014,10,297,2014-10-24,0.18571688796880315,-0.12135092578746265,4.874333241792482,1.2882641747652663
Béni Mellal-Khénifra,2014,10,297,2014-10-24,0.21506199665696402,-0.04067086348028642,1.435646875019056,2.3105743819112536
Casablanca-Settat,2014,10,297,2014-10-24,0.21846083871937907,-0.1748345413701629,4.840866427728418,-0.7262434506555012
Rabat-Salé-Kénitra,2014,10,297,2014-10-24,0.3066935092585213,-0.14071597755927226,4.296028462813185,5.383127949010328
Fès-Meknès,2014,11,305,2014-11-01,0.24652619143272655,-0.10142691050093172,3.441329518600364,6.231076194270841
Guelmim-Oued Noun,2014,11,305,2014-11-01,0.09758935690633702,-0.09726589491864981,-6.765475000649451,-0.8932998346660931
Laâyoune-Sakia El Hamra,2014,11,305,2014-11-01,0.07997797223633599,-0.109101555246492,-6.822350247502193,3.6828440125371746
Souss-Massa,2014,11,305,2014-11-01,0.1570741740347056,-0.08465886032707459,8.167875066850707,5.047456884425941
Dakhla-Oued Ed-Dahab,2014,11,305,2014-11-01,0.08669515101609236,-0.09196116451962671,8.257206417195954,4.323862978132539
Tanger-Tétouan-Al Hoceima,2014,11,305,2014-11-01,0.3081720072826052,-0.07732886354883364,2.4083886156042964,5.561721482367271
Drâa-Tafilalet,2014,11,305,2014-11-01,0.11312018821556379,-0.08234574408176465,3.4088556430540815,11.25124663980137
Marrakech-Safi,2014,11,305,2014-11-01,0.19479594915243104,-0.0751096915641865,5.375037573968303,3.3793512460751147
l'Oriental,2014,11,305,2014-11-01,0.18453243467887306,-0.07218137548653275,4.350673245006317,3.122232049655065
Béni Mellal-Khénifra,2014,11,305,2014-11-01,0.2068538936684975,-0.036772344351097004,1.3227907550523126,1.5690694391542124
Casablanca-Settat,2014,11,305,2014-11-01,0.23719761201556933,-0.12119191538950717,3.9459138656209767,7.045830384801241
Rabat-Salé-Kénitra,2014,11,305,2014-11-01,0.2577355428729637,-0.11734038354104619,2.1718002969770436,1.354314262575582
Fès-Meknès,2014,11,313,2014-11-09,0.21556744530512742,-0.06872519826291279,2.8167454897809563,5.705614602597345
Guelmim-Oued Noun,2014,11,313,2014-11-09,0.09748916203963207,-0.08981364896255616,5.430210855337778,2.170639058013601
Laâyoune-Sakia El Hamra,2014,11,313,2014-11-09,0.07823355788659714,-0.0904899107671683,-9.634714960185882,-0.17468524299564328
Souss-Massa,2014,11,313,2014-11-09,0.14451652073986582,-0.10516305974339032,5.126387832279171,11.237860283998561
Dakhla-Oued Ed-Dahab,2014,11,313,2014-11-09,0.08935180906280567,-0.07880720190693395,-7.288817784281664,2.507093551740169
Tanger-Tétouan-Al Hoceima,2014,11,313,2014-11-09,0.2798505769194293,-0.09446598162925572,1.4641776561645952,2.154033117445814
Drâa-Tafilalet,2014,11,313,2014-11-09,0.12896285847098377,-0.07724211631835193,2.3464112478176196,5.206778488803054
Marrakech-Safi,2014,11,313,2014-11-09,0.21142154242824568,-0.07064424183013558,2.361367511928238,2.6831286417747484
l'Oriental,2014,11,313,2014-11-09,0.2217295026439661,-0.08579962114654363,2.877087552174594,6.688012764192045
Béni Mellal-Khénifra,2014,11,313,2014-11-09,0.2543506298798133,0.0014483528578487907,0.7425838322380212,1.0196462733195628
Casablanca-Settat,2014,11,313,2014-11-09,0.19664223305306625,-0.06715033548958872,2.0011155331738397,0.5454871391561986
Rabat-Salé-Kénitra,2014,11,313,2014-11-09,0.3052035728566033,-0.029824539496238017,2.3213302959732367,1.7668287359782406
Fès-Meknès,2014,11,321,2014-11-17,0.2903025491287168,-0.10139288167245561,1.97669078092294,-0.21899370051463693
Guelmim-Oued Noun,2014,11,321,2014-11-17,0.1113515854811334,-0.10552073125410205,7.806125863345971,6.3946594140916275
Laâyoune-Sakia El Hamra,2014,11,321,2014-11-17,0.08142123600413129,-0.10969897258802341,-8.823002190767605,4.444410897735704
Souss-Massa,2014,11,321,2014-11-17,0.14846199795712398,-0.11596073234798508,6.7921294941813,8.72194482401542
Dakhla-Oued Ed-Dahab,2014,11,321,2014-11-17,0.08502963992182971,-0.09216371895444268,-6.5238238603113805,5.938555472984269
Tanger-Tétouan-Al Hoceima,2014,11,321,2014-11-17,0.36898877947355563,-0.09157222042525634,1.3875081934356337,1.5099409618481336
Drâa-Tafilalet,2014,11,321,2014-11-17,0.13618815494410436,-0.08010492603346821,3.3586455072848302,-2.206645130674045
Marrakech-Safi,2014,11,321,2014-11-17,0.2265914620730301,-0.07817328420451936,2.661871957189668,3.748317518122856
l'Oriental,2014,11,321,2014-11-17,0.23318170812328592,-0.09697850738650839,3.0561580918008744,9.14132734967132
Béni Mellal-Khénifra,2014,11,321,2014-11-17,0.2371670864725038,-0.03036457528780017,1.178723548696733,1.6192272939059091
Casablanca-Settat,2014,11,321,2014-11-17,0.31223929846228954,-0.09070186749156066,1.4298627935195753,0.1775411818320001
Rabat-Salé-Kénitra,2014,11,321,2014-11-17,0.3155571764160663,-0.10643423375923171,2.069934616316088,1.2099747537713483
Fès-Meknès,2014,11,329,2014-11-25,0.19849669695908415,0.005630607606594219,1.8409412671718304,5.733002751143964
Guelmim-Oued Noun,2014,11,329,2014-11-25,0.11275572084362374,-0.04271635794377507,2.347728826546403,4.397565287703699
Laâyoune-Sakia El Hamra,2014,11,329,2014-11-25,0.08585446672355722,-0.08556801224215911,5.364299064629976,3.1707914591496147
Souss-Massa,2014,11,329,2014-11-25,0.196219012596979,-0.08603612931296428,2.5706134395896965,2.908792778112909
Dakhla-Oued Ed-Dahab,2014,11,329,2014-11-25,0.08536137333056272,-0.07811222223230037,5.310140621982659,4.5035073859771275
Tanger-Tétouan-Al Hoceima,2014,11,329,2014-11-25,0.3121810939312159,0.02996380619314888,1.080095745791101,1.372138006303598
Drâa-Tafilalet,2014,11,329,2014-11-25,0.1290106808708802,-0.0878194694177423,0.9852472148520197,4.3171886402336925
Marrakech-Safi,2014,11,329,2014-11-25,0.2851946070473209,-0.004208570402897333,0.967942218370684,1.3809284646473994
l'Oriental,2014,11,329,2014-11-25,0.18845008428342028,-0.10026037189199524,3.69406650404199,5.691000852265698
Béni Mellal-Khénifra,2014,11,329,2014-11-25,0.2538266931624358,0.006764877834618932,0.9298960185286567,1.1723078048904876
Casablanca-Settat,2014,11,329,2014-11-25,0.367384829472857,0.03012640548322798,0.9995298718424587,0.6531403305113594
Rabat-Salé-Kénitra,2014,11,329,2014-11-25,0.318602116869649,0.030381257414295895,1.365886157376219,2.040348871885684
Fès-Meknès,2014,12,337,2014-12-03,0.3865044697283073,-0.042414589078458076,1.3645248995117891,2.290204488904345
Guelmim-Oued Noun,2014,12,337,2014-12-03,0.11343497643864196,-0.06052426461887401,3.882781886408005,8.602389899838142
Laâyoune-Sakia El Hamra,2014,12,337,2014-12-03,0.0849859565208675,-0.0795903421629175,5.512785169389603,2.41674198181387
Souss-Massa,2014,12,337,2014-12-03,0.17357090030935113,-0.08936116342764484,2.3957954438631908,4.458784687547212
Dakhla-Oued Ed-Dahab,2014,12,337,2014-12-03,0.08465728128534901,-0.07901302198412102,6.401456936221208,8.482345571697959
Tanger-Tétouan-Al Hoceima,2014,12,337,2014-12-03,0.4523797596596127,0.10269590499264399,1.0915895840015923,1.2578172365488285
Drâa-Tafilalet,2014,12,337,2014-12-03,0.12131700300483696,-0.08252106307130393,2.3042335645100067,4.872253912687862
Marrakech-Safi,2014,12,337,2014-12-03,0.30094514396527616,-0.012293369409132358,1.279698491073878,1.379420150150732
l'Oriental,2014,12,337,2014-12-03,0.3088943718801289,-0.10171312682627492,3.369637209671159,5.65090839476635
Béni Mellal-Khénifra,2014,12,337,2014-12-03,0.26147374109516136,0.0019346241577572745,0.7449112720733325,1.3465739096624731
Casablanca-Settat,2014,12,337,2014-12-03,0.397291924544834,0.07121488096762572,0.7931740661259927,0.843847122838764
Rabat-Salé-Kénitra,2014,12,337,2014-12-03,0.3790320292914965,0.03124422403641383,1.290428542474666,-0.6658838356701547
Fès-Meknès,2014,12,345,2014-12-11,0.3629312511648394,-0.0343408301875942,1.3863122451540963,1.5749023601431216
Guelmim-Oued Noun,2014,12,345,2014-12-11,0.12883553849487303,-0.058506846211449255,3.2425113295082864,7.892977885797219
Laâyoune-Sakia El Hamra,2014,12,345,2014-12-11,0.09018010036848484,-0.09008529488651498,8.937541491771755,4.7773006210534
Souss-Massa,2014,12,345,2014-12-11,0.21002473939917096,-0.07859098943480518,1.979719035834003,-0.8657560507288964
Dakhla-Oued Ed-Dahab,2014,12,345,2014-12-11,0.09102668285567121,-0.09221824395045346,4.663839512474458,1.9988132223351136
Tanger-Tétouan-Al Hoceima,2014,12,345,2014-12-11,0.4220635890500495,0.031013586925538746,0.9683746849092376,1.2060925086466976
Drâa-Tafilalet,2014,12,345,2014-12-11,0.12057409651009693,-0.08343457419954622,0.9959000816772771,1.856008349651302
Marrakech-Safi,2014,12,345,2014-12-11,0.42227118424520976,0.07760654731431436,0.6549949036264228,0.8865724273182027
l'Oriental,2014,12,345,2014-12-11,0.1892954958111328,-0.10474295479656621,2.650838087547134,3.569550785661728
Béni Mellal-Khénifra,2014,12,345,2014-12-11,0.28623943305368954,0.005369406169122515,0.875427405848679,1.1775301080930374
Casablanca-Settat,2014,12,345,2014-12-11,0.4024369307126221,0.09023718495015517,0.7809463804665503,0.89321581702506
Rabat-Salé-Kénitra,2014,12,345,2014-12-11,0.3678328556336027,0.03824508269939469,0.8445925578695549,0.8898283524305223
Fès-Meknès,2014,12,353,2014-12-19,0.4495191807771304,0.0036322746149582766,1.0858989645140589,0.21413068745530184
