nom_fr,year,month,date,NDDI_median,nom_affich
Béni Mellal-Khénifra,2012,2,2012-02-02,0.7236302169486655,Béni Mellal-Khénifra
Casablanca-Settat,2012,2,2012-02-02,0.6969226222508063,Casablanca-Settat
Rabat-Salé-Kénitra,2012,2,2012-02-02,0.8081449635997549,Rabat-Salé-Kénitra
Fès-Meknès,2012,2,2012-02-10,0.8694864307008563,Fès-Meknès
Guelmim-Oued Noun,2012,2,2012-02-10,8.6147669755125,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,2,2012-02-10,-10.717572447599002,Laâyoune-Sakia El Hamra
Souss-Massa,2012,2,2012-02-10,2.670999767310245,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,2,2012-02-10,6.22723785697619,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,2,2012-02-10,0.9086208890349344,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,2,2012-02-10,-1.007244192967817,Drâa-Tafilalet
Marrakech-Safi,2012,2,2012-02-10,0.8534771232551398,Marrakech-Safi
l'Oriental,2012,2,2012-02-10,1.2322346585154236,L'Oriental
Béni Mellal-Khénifra,2012,2,2012-02-10,0.8577601785863479,Béni Mellal-Khénifra
Casablanca-Settat,2012,2,2012-02-10,0.7200038762120251,Casablanca-Settat
Rabat-Salé-Kénitra,2012,2,2012-02-10,0.8625250673498457,Rabat-Salé-Kénitra
Fès-Meknès,2012,2,2012-02-18,0.7351251858562534,Fès-Meknès
Guelmim-Oued Noun,2012,2,2012-02-18,8.037238238131682,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,2,2012-02-18,-10.44125343710978,Laâyoune-Sakia El Hamra
Souss-Massa,2012,2,2012-02-18,3.524819282420963,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,2,2012-02-18,6.898176488711425,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,2,2012-02-18,1.0093028330173213,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,2,2012-02-18,-1.2003460900980407,Drâa-Tafilalet
Marrakech-Safi,2012,2,2012-02-18,1.172153951137047,Marrakech-Safi
l'Oriental,2012,2,2012-02-18,1.2492370066505696,L'Oriental
Béni Mellal-Khénifra,2012,2,2012-02-18,0.8414135804730306,Béni Mellal-Khénifra
Casablanca-Settat,2012,2,2012-02-18,0.6681926834721207,Casablanca-Settat
Rabat-Salé-Kénitra,2012,2,2012-02-18,0.9522843086705004,Rabat-Salé-Kénitra
Fès-Meknès,2012,2,2012-02-26,0.73382537848198,Fès-Meknès
Guelmim-Oued Noun,2012,2,2012-02-26,6.12629185856231,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,2,2012-02-26,-10.845821748839423,Laâyoune-Sakia El Hamra
Souss-Massa,2012,2,2012-02-26,3.3317104446409207,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,2,2012-02-26,6.7736061523918325,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,2,2012-02-26,0.9300901908024338,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,2,2012-02-26,3.2327009949371712,Drâa-Tafilalet
Marrakech-Safi,2012,2,2012-02-26,1.2915559367107745,Marrakech-Safi
l'Oriental,2012,2,2012-02-26,1.5342180892583177,L'Oriental
Béni Mellal-Khénifra,2012,2,2012-02-26,0.7246756054968969,Béni Mellal-Khénifra
Casablanca-Settat,2012,2,2012-02-26,0.8557845874164378,Casablanca-Settat
Rabat-Salé-Kénitra,2012,2,2012-02-26,0.9047065595817978,Rabat-Salé-Kénitra
Fès-Meknès,2012,3,2012-03-05,0.7135222010476726,Fès-Meknès
Guelmim-Oued Noun,2012,3,2012-03-05,8.414210507162686,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,3,2012-03-05,-7.30253177875899,Laâyoune-Sakia El Hamra
Souss-Massa,2012,3,2012-03-05,3.68389884534962,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,3,2012-03-05,5.914662456023861,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,3,2012-03-05,0.8872086823371227,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,3,2012-03-05,3.68442248454708,Drâa-Tafilalet
Marrakech-Safi,2012,3,2012-03-05,1.0666197554984445,Marrakech-Safi
l'Oriental,2012,3,2012-03-05,1.3702475211829854,L'Oriental
Béni Mellal-Khénifra,2012,3,2012-03-05,0.7083326018912647,Béni Mellal-Khénifra
Casablanca-Settat,2012,3,2012-03-05,1.029003127551828,Casablanca-Settat
Rabat-Salé-Kénitra,2012,3,2012-03-05,0.9612935511390716,Rabat-Salé-Kénitra
Fès-Meknès,2012,3,2012-03-13,0.8998218621780028,Fès-Meknès
Guelmim-Oued Noun,2012,3,2012-03-13,6.7967918811875485,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,3,2012-03-13,-7.031224911462787,Laâyoune-Sakia El Hamra
Souss-Massa,2012,3,2012-03-13,4.0086864519432455,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,3,2012-03-13,6.85458965439573,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,3,2012-03-13,0.9747926382864752,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,3,2012-03-13,2.927496363464234,Drâa-Tafilalet
Marrakech-Safi,2012,3,2012-03-13,1.472909646366111,Marrakech-Safi
l'Oriental,2012,3,2012-03-13,1.6448781257992773,L'Oriental
Béni Mellal-Khénifra,2012,3,2012-03-13,0.8614646003612203,Béni Mellal-Khénifra
Casablanca-Settat,2012,3,2012-03-13,1.1827713456133455,Casablanca-Settat
Rabat-Salé-Kénitra,2012,3,2012-03-13,0.6906627954744666,Rabat-Salé-Kénitra
Fès-Meknès,2012,3,2012-03-21,0.6243754586807895,Fès-Meknès
Guelmim-Oued Noun,2012,3,2012-03-21,-6.906697632809759,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,3,2012-03-21,-7.288469993404703,Laâyoune-Sakia El Hamra
Souss-Massa,2012,3,2012-03-21,4.415893930623124,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,3,2012-03-21,9.668693004876408,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,3,2012-03-21,0.8972931432895213,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,3,2012-03-21,3.6612066376865298,Drâa-Tafilalet
Marrakech-Safi,2012,3,2012-03-21,1.9278705893189416,Marrakech-Safi
l'Oriental,2012,3,2012-03-21,1.3327056193369768,L'Oriental
Béni Mellal-Khénifra,2012,3,2012-03-21,0.8507166172209312,Béni Mellal-Khénifra
Casablanca-Settat,2012,3,2012-03-21,1.700613692891536,Casablanca-Settat
Rabat-Salé-Kénitra,2012,3,2012-03-21,1.0203644741139533,Rabat-Salé-Kénitra
Fès-Meknès,2012,3,2012-03-29,0.5299326120312428,Fès-Meknès
Guelmim-Oued Noun,2012,3,2012-03-29,5.692701555155447,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,3,2012-03-29,-7.236376494175544,Laâyoune-Sakia El Hamra
Souss-Massa,2012,3,2012-03-29,3.963092588827424,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,3,2012-03-29,6.390900548964573,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,3,2012-03-29,0.5960570493185322,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,3,2012-03-29,3.464652228475684,Drâa-Tafilalet
Marrakech-Safi,2012,3,2012-03-29,1.816213215117446,Marrakech-Safi
l'Oriental,2012,3,2012-03-29,1.6698392910849764,L'Oriental
Béni Mellal-Khénifra,2012,3,2012-03-29,0.5289607075396243,Béni Mellal-Khénifra
Casablanca-Settat,2012,3,2012-03-29,1.4598946247463371,Casablanca-Settat
Rabat-Salé-Kénitra,2012,3,2012-03-29,0.9792811164193324,Rabat-Salé-Kénitra
Fès-Meknès,2012,4,2012-04-06,0.6970099263747324,Fès-Meknès
Guelmim-Oued Noun,2012,4,2012-04-06,6.546182481055249,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,4,2012-04-06,-7.396009370956728,Laâyoune-Sakia El Hamra
Souss-Massa,2012,4,2012-04-06,4.437435952836879,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,4,2012-04-06,5.761581370731138,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,4,2012-04-06,0.8663745748032671,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,4,2012-04-06,3.3463152670461485,Drâa-Tafilalet
Marrakech-Safi,2012,4,2012-04-06,2.012954051242637,Marrakech-Safi
l'Oriental,2012,4,2012-04-06,1.3842927745096794,L'Oriental
Béni Mellal-Khénifra,2012,4,2012-04-06,0.7175573306718996,Béni Mellal-Khénifra
Casablanca-Settat,2012,4,2012-04-06,1.6870374939011654,Casablanca-Settat
Rabat-Salé-Kénitra,2012,4,2012-04-06,1.1873261800898365,Rabat-Salé-Kénitra
Fès-Meknès,2012,4,2012-04-14,0.6160849223220273,Fès-Meknès
Guelmim-Oued Noun,2012,4,2012-04-14,6.1840549391006405,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,4,2012-04-14,-10.19972917062255,Laâyoune-Sakia El Hamra
Souss-Massa,2012,4,2012-04-14,4.602329229788096,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,4,2012-04-14,5.864213335166381,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,4,2012-04-14,0.9434916331261828,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,4,2012-04-14,2.3269555863515,Drâa-Tafilalet
Marrakech-Safi,2012,4,2012-04-14,1.7479773546037165,Marrakech-Safi
l'Oriental,2012,4,2012-04-14,1.3523392892745931,L'Oriental
Béni Mellal-Khénifra,2012,4,2012-04-14,0.6869751108892469,Béni Mellal-Khénifra
Casablanca-Settat,2012,4,2012-04-14,1.6130765287030109,Casablanca-Settat
Rabat-Salé-Kénitra,2012,4,2012-04-14,1.290782496758692,Rabat-Salé-Kénitra
Fès-Meknès,2012,4,2012-04-22,0.8690090538732895,Fès-Meknès
Guelmim-Oued Noun,2012,4,2012-04-22,9.646578674945754,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,4,2012-04-22,-7.241903800757633,Laâyoune-Sakia El Hamra
Souss-Massa,2012,4,2012-04-22,4.749827818570707,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,4,2012-04-22,5.63913935893553,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,4,2012-04-22,1.0709259466748504,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,4,2012-04-22,3.838637929171619,Drâa-Tafilalet
Marrakech-Safi,2012,4,2012-04-22,1.98226954642539,Marrakech-Safi
l'Oriental,2012,4,2012-04-22,1.6762101363556208,L'Oriental
Béni Mellal-Khénifra,2012,4,2012-04-22,0.6084930242125092,Béni Mellal-Khénifra
Casablanca-Settat,2012,4,2012-04-22,1.6430136997260745,Casablanca-Settat
Rabat-Salé-Kénitra,2012,4,2012-04-22,1.2571503773345651,Rabat-Salé-Kénitra
Fès-Meknès,2012,4,2012-04-30,0.9731827897967442,Fès-Meknès
Guelmim-Oued Noun,2012,4,2012-04-30,8.453697474342933,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,4,2012-04-30,-7.075984583455236,Laâyoune-Sakia El Hamra
Souss-Massa,2012,4,2012-04-30,4.8188101337386,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,4,2012-04-30,5.974703465751931,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,4,2012-04-30,0.8060512105898949,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,4,2012-04-30,4.0798611454501925,Drâa-Tafilalet
Marrakech-Safi,2012,4,2012-04-30,1.9827031595237552,Marrakech-Safi
l'Oriental,2012,4,2012-04-30,1.9522130694016395,L'Oriental
Béni Mellal-Khénifra,2012,4,2012-04-30,0.7183068353710882,Béni Mellal-Khénifra
Casablanca-Settat,2012,4,2012-04-30,1.4678107826029634,Casablanca-Settat
Rabat-Salé-Kénitra,2012,4,2012-04-30,1.0026726709913845,Rabat-Salé-Kénitra
Fès-Meknès,2012,5,2012-05-08,1.226886716392199,Fès-Meknès
Guelmim-Oued Noun,2012,5,2012-05-08,5.542825726619391,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,5,2012-05-08,-9.51528411339066,Laâyoune-Sakia El Hamra
Souss-Massa,2012,5,2012-05-08,4.492795576015548,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,5,2012-05-08,6.404071646564667,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,5,2012-05-08,1.0456632217843302,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,5,2012-05-08,2.47563573670156,Drâa-Tafilalet
Marrakech-Safi,2012,5,2012-05-08,2.0043368343448633,Marrakech-Safi
l'Oriental,2012,5,2012-05-08,1.213917711040299,L'Oriental
Béni Mellal-Khénifra,2012,5,2012-05-08,0.7140779534204243,Béni Mellal-Khénifra
Casablanca-Settat,2012,5,2012-05-08,2.1782509974218107,Casablanca-Settat
Rabat-Salé-Kénitra,2012,5,2012-05-08,1.6241976479112352,Rabat-Salé-Kénitra
Fès-Meknès,2012,5,2012-05-16,0.9550006502119552,Fès-Meknès
Guelmim-Oued Noun,2012,5,2012-05-16,6.1863810712990075,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,5,2012-05-16,-10.221743320603238,Laâyoune-Sakia El Hamra
Souss-Massa,2012,5,2012-05-16,4.953130709617775,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,5,2012-05-16,-8.217700098936776,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,5,2012-05-16,1.0745273997557192,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,5,2012-05-16,3.716163187987075,Drâa-Tafilalet
Marrakech-Safi,2012,5,2012-05-16,1.8985856665141732,Marrakech-Safi
l'Oriental,2012,5,2012-05-16,3.387092859188238,L'Oriental
Béni Mellal-Khénifra,2012,5,2012-05-16,0.9330828942343766,Béni Mellal-Khénifra
Casablanca-Settat,2012,5,2012-05-16,1.729086656364213,Casablanca-Settat
Rabat-Salé-Kénitra,2012,5,2012-05-16,1.394255829077958,Rabat-Salé-Kénitra
Fès-Meknès,2012,5,2012-05-24,1.256085346672968,Fès-Meknès
Guelmim-Oued Noun,2012,5,2012-05-24,5.660973564923411,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,5,2012-05-24,-7.083442738187037,Laâyoune-Sakia El Hamra
Souss-Massa,2012,5,2012-05-24,3.861251299252798,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,5,2012-05-24,6.669272990172321,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,5,2012-05-24,1.1992533356019373,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,5,2012-05-24,2.4624139175325483,Drâa-Tafilalet
Marrakech-Safi,2012,5,2012-05-24,2.632789243918784,Marrakech-Safi
l'Oriental,2012,5,2012-05-24,1.8436171682945952,L'Oriental
Béni Mellal-Khénifra,2012,5,2012-05-24,0.936379192166226,Béni Mellal-Khénifra
Casablanca-Settat,2012,5,2012-05-24,2.6313178436071905,Casablanca-Settat
Rabat-Salé-Kénitra,2012,5,2012-05-24,1.9870767378953205,Rabat-Salé-Kénitra
Fès-Meknès,2012,6,2012-06-01,1.8889206381546644,Fès-Meknès
Guelmim-Oued Noun,2012,6,2012-06-01,5.2226928153312695,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,6,2012-06-01,-10.099289364441324,Laâyoune-Sakia El Hamra
Souss-Massa,2012,6,2012-06-01,5.296367956242874,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,6,2012-06-01,6.356176212440214,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,6,2012-06-01,1.5588929050902238,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,6,2012-06-01,2.6251904684000484,Drâa-Tafilalet
Marrakech-Safi,2012,6,2012-06-01,2.083765972839663,Marrakech-Safi
l'Oriental,2012,6,2012-06-01,3.4328218060522877,L'Oriental
Béni Mellal-Khénifra,2012,6,2012-06-01,1.0864023635270714,Béni Mellal-Khénifra
Casablanca-Settat,2012,6,2012-06-01,2.9291288356895575,Casablanca-Settat
Rabat-Salé-Kénitra,2012,6,2012-06-01,2.1289284474732315,Rabat-Salé-Kénitra
Fès-Meknès,2012,6,2012-06-09,1.8757773142992895,Fès-Meknès
Guelmim-Oued Noun,2012,6,2012-06-09,6.888285456344234,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,6,2012-06-09,-7.389704853133767,Laâyoune-Sakia El Hamra
Souss-Massa,2012,6,2012-06-09,3.933529213410554,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,6,2012-06-09,9.18766730712027,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,6,2012-06-09,1.4928960933216044,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,6,2012-06-09,3.822438204090127,Drâa-Tafilalet
Marrakech-Safi,2012,6,2012-06-09,2.6358476570603133,Marrakech-Safi
l'Oriental,2012,6,2012-06-09,3.1177808045714523,L'Oriental
Béni Mellal-Khénifra,2012,6,2012-06-09,1.1004472467661364,Béni Mellal-Khénifra
Casablanca-Settat,2012,6,2012-06-09,2.3806196372145245,Casablanca-Settat
Rabat-Salé-Kénitra,2012,6,2012-06-09,2.5545755863025157,Rabat-Salé-Kénitra
Fès-Meknès,2012,6,2012-06-17,2.4299882164601057,Fès-Meknès
Guelmim-Oued Noun,2012,6,2012-06-17,8.767785855918179,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,6,2012-06-17,-7.158373363128849,Laâyoune-Sakia El Hamra
Souss-Massa,2012,6,2012-06-17,6.577464957514659,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,6,2012-06-17,6.514071626307429,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,6,2012-06-17,1.162215109116884,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,6,2012-06-17,3.842522707908336,Drâa-Tafilalet
Marrakech-Safi,2012,6,2012-06-17,3.2687932167157094,Marrakech-Safi
l'Oriental,2012,6,2012-06-17,4.604933418322959,L'Oriental
Béni Mellal-Khénifra,2012,6,2012-06-17,1.0818162784189949,Béni Mellal-Khénifra
Casablanca-Settat,2012,6,2012-06-17,2.365658026697031,Casablanca-Settat
Rabat-Salé-Kénitra,2012,6,2012-06-17,3.334603110149928,Rabat-Salé-Kénitra
Fès-Meknès,2012,6,2012-06-25,2.0444208735139178,Fès-Meknès
Guelmim-Oued Noun,2012,6,2012-06-25,5.541050819032365,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,6,2012-06-25,-6.892107499280394,Laâyoune-Sakia El Hamra
Souss-Massa,2012,6,2012-06-25,6.021112672468709,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,6,2012-06-25,6.7167618592180185,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,6,2012-06-25,1.5992280951634577,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,6,2012-06-25,3.640116203153452,Drâa-Tafilalet
Marrakech-Safi,2012,6,2012-06-25,2.729381143467091,Marrakech-Safi
l'Oriental,2012,6,2012-06-25,3.789319383949659,L'Oriental
Béni Mellal-Khénifra,2012,6,2012-06-25,1.2030775084361949,Béni Mellal-Khénifra
Casablanca-Settat,2012,6,2012-06-25,2.7571542971780167,Casablanca-Settat
Rabat-Salé-Kénitra,2012,6,2012-06-25,1.8287833006331025,Rabat-Salé-Kénitra
Fès-Meknès,2012,7,2012-07-03,2.8047778176160123,Fès-Meknès
Guelmim-Oued Noun,2012,7,2012-07-03,-0.7309618620071828,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,7,2012-07-03,-6.948582921381052,Laâyoune-Sakia El Hamra
Souss-Massa,2012,7,2012-07-03,8.592846083649524,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,7,2012-07-03,7.13388636035636,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,7,2012-07-03,2.077060569537827,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,7,2012-07-03,3.548791097971676,Drâa-Tafilalet
Marrakech-Safi,2012,7,2012-07-03,4.039639406815329,Marrakech-Safi
l'Oriental,2012,7,2012-07-03,4.562411741066547,L'Oriental
Béni Mellal-Khénifra,2012,7,2012-07-03,1.0806627480425104,Béni Mellal-Khénifra
Casablanca-Settat,2012,7,2012-07-03,2.430510626899277,Casablanca-Settat
Rabat-Salé-Kénitra,2012,7,2012-07-03,2.864453434056868,Rabat-Salé-Kénitra
Fès-Meknès,2012,7,2012-07-11,1.7834969672032408,Fès-Meknès
Guelmim-Oued Noun,2012,7,2012-07-11,-8.01263108013956,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,7,2012-07-11,-7.213443932897731,Laâyoune-Sakia El Hamra
Souss-Massa,2012,7,2012-07-11,8.528499687995307,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,7,2012-07-11,-8.478527057375766,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,7,2012-07-11,2.0668713125573177,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,7,2012-07-11,2.752477603805328,Drâa-Tafilalet
Marrakech-Safi,2012,7,2012-07-11,4.933050577135493,Marrakech-Safi
l'Oriental,2012,7,2012-07-11,2.94846947608221,L'Oriental
Béni Mellal-Khénifra,2012,7,2012-07-11,1.116262172813928,Béni Mellal-Khénifra
Casablanca-Settat,2012,7,2012-07-11,3.952177850001785,Casablanca-Settat
Rabat-Salé-Kénitra,2012,7,2012-07-11,2.8892405616903662,Rabat-Salé-Kénitra
Fès-Meknès,2012,7,2012-07-19,3.091607384862915,Fès-Meknès
Guelmim-Oued Noun,2012,7,2012-07-19,-11.22794408573786,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,7,2012-07-19,-7.497267500061529,Laâyoune-Sakia El Hamra
Souss-Massa,2012,7,2012-07-19,8.943743763445521,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,7,2012-07-19,-7.999883965915681,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,7,2012-07-19,2.34807697232998,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,7,2012-07-19,3.8259418950573023,Drâa-Tafilalet
Marrakech-Safi,2012,7,2012-07-19,4.041583273432208,Marrakech-Safi
l'Oriental,2012,7,2012-07-19,2.834986994201788,L'Oriental
Béni Mellal-Khénifra,2012,7,2012-07-19,1.4617655385559238,Béni Mellal-Khénifra
Casablanca-Settat,2012,7,2012-07-19,3.743102416964175,Casablanca-Settat
Rabat-Salé-Kénitra,2012,7,2012-07-19,3.642781659616628,Rabat-Salé-Kénitra
Fès-Meknès,2012,7,2012-07-27,3.606730209444001,Fès-Meknès
Guelmim-Oued Noun,2012,7,2012-07-27,7.462538650525893,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,7,2012-07-27,-6.72424527876563,Laâyoune-Sakia El Hamra
Souss-Massa,2012,7,2012-07-27,8.798000445194361,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,7,2012-07-27,6.919062777776326,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,7,2012-07-27,1.9619636072251596,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,7,2012-07-27,2.8570030683750653,Drâa-Tafilalet
Marrakech-Safi,2012,7,2012-07-27,4.045291183617651,Marrakech-Safi
l'Oriental,2012,7,2012-07-27,3.8002662796096223,L'Oriental
Béni Mellal-Khénifra,2012,7,2012-07-27,1.373266659652142,Béni Mellal-Khénifra
Casablanca-Settat,2012,7,2012-07-27,3.942518184101242,Casablanca-Settat
Rabat-Salé-Kénitra,2012,7,2012-07-27,2.86614024608105,Rabat-Salé-Kénitra
Fès-Meknès,2012,8,2012-08-04,3.576254478805142,Fès-Meknès
Guelmim-Oued Noun,2012,8,2012-08-04,-9.96294769091698,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,8,2012-08-04,-6.8698636861143,Laâyoune-Sakia El Hamra
Souss-Massa,2012,8,2012-08-04,9.363069537722742,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,8,2012-08-04,-7.522228498508454,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,8,2012-08-04,2.3886719246447567,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,8,2012-08-04,1.072697075667163,Drâa-Tafilalet
Marrakech-Safi,2012,8,2012-08-04,4.2128284740842075,Marrakech-Safi
l'Oriental,2012,8,2012-08-04,5.43962461237084,L'Oriental
Béni Mellal-Khénifra,2012,8,2012-08-04,1.3506159830667166,Béni Mellal-Khénifra
Casablanca-Settat,2012,8,2012-08-04,3.4571155647671574,Casablanca-Settat
Rabat-Salé-Kénitra,2012,8,2012-08-04,3.012769769181245,Rabat-Salé-Kénitra
Fès-Meknès,2012,8,2012-08-12,1.767179270961542,Fès-Meknès
Guelmim-Oued Noun,2012,8,2012-08-12,-7.62692649906337,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,8,2012-08-12,-6.968862988493744,Laâyoune-Sakia El Hamra
Souss-Massa,2012,8,2012-08-12,10.13710724398547,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,8,2012-08-12,-7.446081260125008,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,8,2012-08-12,2.727594052211683,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,8,2012-08-12,2.813877495126941,Drâa-Tafilalet
Marrakech-Safi,2012,8,2012-08-12,5.4314235587102155,Marrakech-Safi
l'Oriental,2012,8,2012-08-12,5.824500129103814,L'Oriental
Béni Mellal-Khénifra,2012,8,2012-08-12,1.1947222558252193,Béni Mellal-Khénifra
Casablanca-Settat,2012,8,2012-08-12,3.865442911276919,Casablanca-Settat
Rabat-Salé-Kénitra,2012,8,2012-08-12,3.1309999366543595,Rabat-Salé-Kénitra
Fès-Meknès,2012,8,2012-08-20,3.4789461064022573,Fès-Meknès
Guelmim-Oued Noun,2012,8,2012-08-20,-8.298899674346139,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2012,8,2012-08-20,-6.919194606370248,Laâyoune-Sakia El Hamra
Souss-Massa,2012,8,2012-08-20,9.516812522402,Souss-Massa
Dakhla-Oued Ed-Dahab,2012,8,2012-08-20,-7.321973935118557,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2012,8,2012-08-20,3.0756310217910277,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2012,8,2012-08-20,4.221531741421166,Drâa-Tafilalet
Marrakech-Safi,2012,8,2012-08-20,6.001511773172032,Marrakech-Safi
l'Oriental,2012,8,2012-08-20,4.2946831214126195,L'Oriental
Béni Mellal-Khénifra,2012,8,2012-08-20,1.2082365759414877,Béni Mellal-Khénifra
Casablanca-Settat,2012,8,2012-08-20,4.539842676162616,Casablanca-Settat
Rabat-Salé-Kénitra,2012,8,2012-08-20,3.8487305447038223,Rabat-Salé-Kénitra
Fès-Meknès,2012,8,2012-08-28,2.3782683831820557,Fès-Meknès
